_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
73287777,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num num overcast num num num baro num num rain num num weather http
73287778,5,-3,0.81,"""Neutral / author is just sharing information"": 0.811
""Negative"": 0.189
",heard thunder wonder will storm
73287781,5,-3,0.79,"""Neutral / author is just sharing information"": 0.789
""Negative"": 0.211
",ment heads south central southeast oklahoma tornado watch num pm severe thunderstorms developing now
73287783,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",st louis tornado highlights april's wild weather spring tornado facts http
73287785,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",dr snow tonight across mountains northern valleys utah pacific storm will bring snow mo http
73287788,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment need make like microwave will freeze drinks fast hot outside maybe call
73287792,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment similarities differences gotten cold outside need sleep finally bed time good day
73287799,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num num num pres num num num rain num num winds num num num num
73287806,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num light rain today thunderstorms high num low num
73287807,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",:) ment great thanks ! kinda rainy today think tomorrow supposed nice busy easter day yesterday lol
73287812,5,-3,0.81,"""Neutral / author is just sharing information"": 0.812
""Negative"": 0.188
",just ment ar addition storm damage says lookout statewide flash flooding
73287813,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num southeast wind
73287818,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",rainy day
73287827,5,-3,0.82,"""I can't tell"": 0.176
""Neutral / author is just sharing information"": 0.824
",ment really ! michigan saying maybe snow next week
73287832,5,-3,0.43,"""Neutral / author is just sharing information"": 0.434
""Positive"": 0.408
""Tweet not related to weather condition"": 0.159
",storm aftermath church members' spirit intact http
73287834,5,-3,0.42,"""I can't tell"": 0.177
""Neutral / author is just sharing information"": 0.418
""Tweet not related to weather condition"": 0.405
",dress hot rainy day ?
73287835,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ongoing severe weather stretch expected continue http
73287837,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current num ct north vic num weather forecast http
73287841,6,-3,0.86,"""Neutral / author is just sharing information"": 0.858
""Tweet not related to weather condition"": 0.142
",shelby getting reports ping pong ball size hail alert weather storm
73287843,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num still num degrees somehow don't think need go cover plants outside tonight
73287849,5,-3,0.42,"""Neutral / author is just sharing information"": 0.424
""I can't tell"": 0.154
""Positive"": 0.209
""Negative"": 0.212
",hey weather thunderstorms promised today ? wore boots work don't want walk home nothing !
73287851,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",video fox ct morning weather num num http
73287853,5,-3,0.61,"""Neutral / author is just sharing information"": 0.606
""Negative"": 0.394
",bad weather comes productive monday
73287856,6,-3,0.82,"""I can't tell"": 0.178
""Neutral / author is just sharing information"": 0.822
",ment tracking potential widespread storms severe weather week http
73287857,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",temperature num num humidity num pressure num num falling conditions http
73287862,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment num temp num num num pressure num num falling slowly wind num mph today's rain num num fb
73287884,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",detroit weather records num high num num low num num num num num snow num num num
73287886,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",local readings monday num sunny num num
73287888,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather slowly fading
73287912,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",outside num num humidity num wind num num mph press num num
73287913,5,-3,0.59,"""Neutral / author is just sharing information"": 0.587
""Positive"": 0.413
",:) ment oh going num degrees not rainy not sure manhattan
73287915,5,-3,0.81,"""Neutral / author is just sharing information"": 0.809
""Tweet not related to weather condition"": 0.191
",ment agree sometimes media hype weather angle just wish find happy medium
73287917,5,-3,0.6,"""Neutral / author is just sharing information"": 0.604
""Tweet not related to weather condition"": 0.182
""Negative"": 0.213
",ment num num gas num degree weather summer num
73287918,5,-3,0.57,"""Neutral / author is just sharing information"": 0.575
""Tweet not related to weather condition"": 0.425
",haven't left apartment since saturday night don't plan num tomorrow weather like ?
73287920,5,-3,0.82,"""Neutral / author is just sharing information"": 0.818
""Positive"": 0.182
",:-* num weather mallards bb clear temp num num num hum num num mph rain today num num
73287922,5,-3,0.81,"""Neutral / author is just sharing information"": 0.807
""Negative"": 0.193
",severe weather bulletin benton county issued num pm num num num expires num pm num num num
73287923,5,-3,0.8,"""Neutral / author is just sharing information"": 0.803
""Positive"": 0.197
",forecast sunshine making comeback portland metro area http
73287925,5,-3,0.43,"""Neutral / author is just sharing information"": 0.434
""Tweet not related to weather condition"": 0.393
""Negative"": 0.173
",england better sunny otherwise will deal !
73287927,5,-3,0.39,"""Neutral / author is just sharing information"": 0.392
""Tweet not related to weather condition"": 0.389
""Negative"": 0.219
",ment ment just ran num num num miles num degrees dark outside army lol get paid
73287929,5,-3,0.59,"""I can't tell"": 0.411
""Neutral / author is just sharing information"": 0.589
",anybody fly lambert since big storm ? curious looks
73287938,5,-3,0.85,"""Neutral / author is just sharing information"": 0.845
""Negative"": 0.155
",hail size decreasing storm northern tarrant county now nickel penny hail indicated moving dfw airport
73287940,5,-3,0.57,"""Neutral / author is just sharing information"": 0.575
""Positive"": 0.217
""Negative"": 0.208
",rainy truffle headquarters ok cause chocolate make us feel like always sunny day
73287943,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num num humidity num num northeast wind
73287944,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment thanks day ? bad weather ? just issued tornado watch num counties central including travis
73287946,5,-3,0.8,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.795
",so going storm next two days
73287947,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num num pm num pm county significant weather advisor read http
73287949,5,-3,0.79,"""Neutral / author is just sharing information"": 0.792
""Tweet not related to weather condition"": 0.208
",ment scattered showers thunderstorms along east num mostly just badly needed rain http
73287950,7,-3,1,"""Neutral / author is just sharing information"": 1.0
",tatum ment num num num num num num wind num num num mph num num weather
73287953,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num north wind
73287955,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",watch severe thunderstorm watch num status reports num status reports status watch http
73287960,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather syracuse utah num pm num num num num num mph
73287961,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment snowing mammoth morning elk feeding snow near visitor center http
73287962,5,-3,0.81,"""Neutral / author is just sharing information"": 0.805
""Negative"": 0.195
",wat twitter rainy day agenda today
73287963,5,-3,0.79,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.79
",ment interesting topic lessons ? didn't get snow keene beyond dusting
73287964,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num current temp num num current heat index num num
73287973,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",thunderstorm light rain num poplar bluff municipal airport mo winds southeast num num mph num pres http
73287981,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",kk strong storm will bring windy conditions central oregon monday intense pacific weather system http
73287987,5,-3,0.6,"""Neutral / author is just sharing information"": 0.595
""Tweet not related to weather condition"": 0.405
",president bill popp part num coastal television anchorage news weather sports news views http
73287988,5,-3,0.61,"""Neutral / author is just sharing information"": 0.612
""Negative"": 0.388
",suede boots not meant weather oops
73287989,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning greene hawkins sullivan washington county num
73287992,5,-3,0.85,"""Neutral / author is just sharing information"": 0.847
""Negative"": 0.153
",storm clouds ! moving towards nw away now ! http
73288008,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",outside num num humidity num wind num num mph press num num
73288009,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels humidity num num north wind
73288015,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment forecast rain today sun tomorrow rained yesterday morning sunny drive cupertino afternoon foothills bright green
73288019,5,-3,0.58,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.577
""Positive"": 0.211
",wish morning weather day
73288020,6,-3,0.5,"""Neutral / author is just sharing information"": 0.497
""Positive"": 0.35
""Negative"": 0.153
",num degrees gotta love bipolar april weather
73288022,6,-3,0.34,"""Neutral / author is just sharing information"": 0.342
""I can't tell"": 0.18
""Positive"": 0.172
""Negative"": 0.306
",going like num degrees wear shirt tie fml
73288023,5,-3,0.79,"""Neutral / author is just sharing information"": 0.792
""Negative"": 0.208
",hot weather forecast texas battle wildfires continues http
73288029,6,-3,0.5,"""Neutral / author is just sharing information"": 0.499
""Tweet not related to weather condition"": 0.174
""Negative"": 0.327
",don't know call florida sunshine state try pretend state joke
73288035,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",auto update severe thunderstorm warning issued april num num expiring april num num http
73288036,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",partly sunny warm humid highs mid num storms http
73288038,5,-3,0.81,"""Neutral / author is just sharing information"": 0.811
""Negative"": 0.189
",num num num temp num num dp num num hum num bar num num steady wind ment num num rain num num mostly unsettled
73288042,5,-3,0.61,"""Neutral / author is just sharing information"": 0.614
""Negative"": 0.386
",cause can't see drive ? ment severe weather alert fog can fog severe ?
73288044,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num weather update eastern oklahoma just posted live http
73288045,5,-3,0.42,"""Neutral / author is just sharing information"": 0.424
""I can't tell"": 0.195
""Positive"": 0.195
""Negative"": 0.186
",need lay naked wit today lol rainy
73288051,5,-3,0.59,"""Neutral / author is just sharing information"": 0.586
""Negative"": 0.414
",ment flying afternoon ? weather playing havoc flight schedules dfw http
73288053,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",num issued severe thunderstorm warning new effective num following counties crawford franklin
73288057,5,-3,0.8,"""I can't tell"": 0.204
""Neutral / author is just sharing information"": 0.796
",ment tarrant done severe weather night ?
73288065,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",fair num gillette wy pressure num num humidity num last updated num num num pm http
73288066,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num east wind
73288069,5,-3,0.81,"""I can't tell"": 0.191
""Neutral / author is just sharing information"": 0.809
",phone say num degrees true ?
73288071,5,-3,0.4,"""Neutral / author is just sharing information"": 0.401
""I can't tell"": 0.206
""Positive"": 0.392
",ment now spring weather
73288074,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning claiborne grainger hancock county num
73288081,5,-3,0.78,"""I can't tell"": 0.216
""Neutral / author is just sharing information"": 0.784
",ment sounds like colorado snow overnight melted noon next day lol
73288086,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment tornado warning central ar num miles se mt ida doppler radar showed severe storm moving ne num mph http liv
73288096,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",outside num num humidity num wind num num mph press num num
73288097,6,-3,0.82,"""Neutral / author is just sharing information"": 0.823
""Positive"": 0.177
",ment happy easter ! nearly num rain fell today ! severe storm watch num timing around morning
73288102,5,-3,0.85,"""Neutral / author is just sharing information"": 0.847
""Negative"": 0.153
",ment april num waterfront wed cancelled due high water predictions severe weather join us next may num fb
73288111,5,-3,0.59,"""Neutral / author is just sharing information"": 0.587
""Positive"": 0.203
""Tweet not related to weather condition"": 0.211
",rainy day http get ! ment
73288121,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",storm ain't really bothering
73288126,5,-3,0.8,"""Neutral / author is just sharing information"": 0.796
""Positive"": 0.204
",rainy morning ready help questions might !
73288135,5,-3,0.79,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.791
",scattered thunderstorms showers possible later week http
73288138,7,-3,0.86,"""Neutral / author is just sharing information"": 0.86
""Negative"": 0.14
",tornadoes expected top april record severe weather forecast week expected heap http
73288145,5,-3,0.6,"""I can't tell"": 0.217
""Neutral / author is just sharing information"": 0.605
""Tweet not related to weather condition"": 0.178
",temp office num degrees num degrees cold enough crank heat ?
73288148,5,-3,0.84,"""Neutral / author is just sharing information"": 0.841
""Negative"": 0.159
",storm getting ready edge blowing rock get ready one may sit awhile ! john
73288158,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning clark garland hot spring yell county num
73288162,8,-3,0.61,"""I can't tell"": 0.255
""Neutral / author is just sharing information"": 0.613
""Negative"": 0.133
",chem bed rainy day chem num tuesdays thursdays
73288164,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",backed severe threat wed moderate threat severe weather http
73288168,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num west wind
73288169,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num clear num num temperature num num humidity num pressure num num http
73288170,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",will get much needed rain ? check weather forecast week ! http
73288176,5,-3,0.8,"""Neutral / author is just sharing information"": 0.802
""Negative"": 0.198
",ment listening nirvana wearing green cardigan bought yesterday sunny look like seattle outside
73288177,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",currently warm num degrees philly
73288179,5,-3,0.61,"""Neutral / author is just sharing information"": 0.612
""Negative"": 0.388
",still bed hot not going therefore staying bed
73288180,5,-3,0.8,"""Neutral / author is just sharing information"": 0.803
""Negative"": 0.197
",strong late season storm system pack wallop southwest washington northwest oregon monday http
73288183,5,-3,0.78,"""Neutral / author is just sharing information"": 0.778
""Negative"": 0.222
",due poor weather conditions rec pool closed today april num apologize inconvenience http
73288184,6,-3,0.52,"""I can't tell"": 0.166
""Neutral / author is just sharing information"": 0.519
""Positive"": 0.169
""Tweet not related to weather condition"": 0.146
",enjoying reese's peanut butter cup two listening storm catching shows daily gossip mags
73288186,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",excessive rainfall expected missouri ozarks early next week weather pattern will remain fav http
73288189,5,-3,0.66,"""Neutral / author is just sharing information"": 0.66
""Tweet not related to weather condition"": 0.184
""Negative"": 0.156
",feels kinda cold taking piping hot hickory smoked ribs smoker hour lunch denver ?
73288192,5,-3,0.4,"""Neutral / author is just sharing information"": 0.399
""I can't tell"": 0.398
""Negative"": 0.203
",ment raining sunshine heart kindness thank much journal love dearly
73288194,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment new severe storm warnings collin grayson counties num
73288198,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",eastern congo boat owner num people missing boat capsize says bad weather http
73288206,5,-3,0.63,"""Neutral / author is just sharing information"": 0.633
""Negative"": 0.367
",severe thunderstorm warning issued april num num expiring april num num pittsburgh http
73288208,5,-3,0.57,"""Neutral / author is just sharing information"": 0.57
""Positive"": 0.204
""Negative"": 0.226
",good ! ment cold rainy spring able haul calf manure http
73288210,5,-3,0.4,"""I can't tell"": 0.214
""Neutral / author is just sharing information"": 0.398
""Negative"": 0.388
",ment storm blows
73288213,5,-3,0.8,"""Neutral / author is just sharing information"": 0.798
""Negative"": 0.202
",big ass storm coming thru
73288216,5,-3,0.57,"""Neutral / author is just sharing information"": 0.571
""Positive"": 0.429
",ment take rainy day get ready celebrate sunshine comes ! without rain http
73288218,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",national weather service issues flood watch jefferson lewis counties http
73288219,5,-3,0.58,"""I can't tell"": 0.217
""Neutral / author is just sharing information"": 0.576
""Positive"": 0.207
",might cloudy warm
73288221,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",clouds windy num greenville municipal airport ms winds south num num gusting num num http
73288227,5,-3,0.61,"""Neutral / author is just sharing information"": 0.615
""Positive"": 0.385
",ment weather wise makes great nature scenic views imho
73288229,5,-3,0.41,"""Neutral / author is just sharing information"": 0.413
""Positive"": 0.195
""Negative"": 0.392
",ment good morning sir ! get riding easter weekend ? hope snow melts today
73288234,6,-3,0.83,"""Neutral / author is just sharing information"": 0.831
""Negative"": 0.169
",thunder storm just hit us kids dashed house ment live http
73288235,5,-3,0.82,"""Neutral / author is just sharing information"": 0.823
""Negative"": 0.177
",work storm internet keeps going
73288236,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",statesman slight chance storms late afternoon likely will just hot windy chance wildfires
73288238,5,-3,0.78,"""Neutral / author is just sharing information"": 0.777
""Positive"": 0.223
",deaths st louis tornado called miracle weather http http via ment
73288242,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",oklahoma weather significant weather advisory national weather service tulsa issued http
73288244,5,-3,0.58,"""Neutral / author is just sharing information"": 0.585
""Negative"": 0.415
",severe storm large hail possible near greenback west maryville right now take cover !
73288247,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num south wind
73288251,5,-3,0.79,"""I can't tell"": 0.208
""Neutral / author is just sharing information"": 0.792
",special weather statement issued april num num expiring april num num knoxville http http
73288255,5,-3,0.79,"""Neutral / author is just sharing information"": 0.789
""Tweet not related to weather condition"": 0.211
",pasco special weather statement issued april num num expiring april num num tampa bay http
73288257,5,-3,0.8,"""Neutral / author is just sharing information"": 0.795
""Tweet not related to weather condition"": 0.205
",daily storm's destruction http news wentzville
73288259,5,-3,0.79,"""Neutral / author is just sharing information"": 0.787
""Negative"": 0.213
",ok looks like gonna rainy day kingston georgia
73288261,5,-3,0.59,"""Neutral / author is just sharing information"": 0.592
""Positive"": 0.408
",ment track workout tomorrow num it'll num degrees little taste summer huh ?
73288262,6,-3,0.36,"""Neutral / author is just sharing information"": 0.356
""Positive"": 0.34
""Negative"": 0.304
",ment departures gatwick hot sunny looking forward winter weather
73288265,5,-3,0.58,"""I can't tell"": 0.208
""Neutral / author is just sharing information"": 0.582
""Positive"": 0.21
",maybe rain storm will help
73288267,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num num humidity num num northwest wind
73288268,5,-3,0.41,"""Neutral / author is just sharing information"": 0.406
""Positive"": 0.398
""Negative"": 0.196
",:-p ment huge like num minute storm ! now sunny birds chirping ! lol florida weather weird !
73288277,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment severe weather wednesday
73288281,5,-3,0.6,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.601
""Negative"": 0.19
",ment good hear ! will near num us rainy not yet ! ment ment ment ment
73288283,5,-3,0.6,"""I can't tell"": 0.203
""Neutral / author is just sharing information"": 0.601
""Positive"": 0.196
",ment clothes weather
73288286,5,-3,0.43,"""I can't tell"": 0.204
""Neutral / author is just sharing information"": 0.426
""Positive"": 0.152
""Negative"": 0.218
",sitting bryant park sunny day just fun without leslie friends ment
73288291,5,-3,0.6,"""I can't tell"": 0.198
""Neutral / author is just sharing information"": 0.598
""Positive"": 0.203
",ment morning rainy cal ! go buffalo
73288298,5,-3,0.41,"""Neutral / author is just sharing information"": 0.409
""Positive"": 0.396
""Tweet not related to weather condition"": 0.196
",making lots noses set outside warm !
73288299,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning eastern latimer western le flore counties expires num pm http
73288302,5,-3,0.62,"""I can't tell"": 0.203
""Neutral / author is just sharing information"": 0.618
""Tweet not related to weather condition"": 0.179
",tonight's rainy evening remedy lots tea num ?
73288305,5,-3,0.58,"""Neutral / author is just sharing information"": 0.584
""Negative"": 0.416
",someday learn check weather leave house someday not today
73288311,5,-3,0.8,"""Neutral / author is just sharing information"": 0.805
""Tweet not related to weather condition"": 0.195
",good morning buenos dias ! happy monday ! cloudy morning hi num lo num thunderstorms will possibly http
73288318,5,-3,0.59,"""Neutral / author is just sharing information"": 0.594
""Negative"": 0.406
",ment ment ment though not rainy much overcast threatening
73288322,5,-3,0.82,"""Neutral / author is just sharing information"": 0.821
""Tweet not related to weather condition"": 0.179
",noon show today ment wet storm team forecast plus ment new details wrong way crash num
73288324,5,-3,0.6,"""Neutral / author is just sharing information"": 0.6
""Positive"": 0.4
",weather boise ? gotta love spring ! went rain sun nice hail storm !
73288330,5,-3,0.61,"""Neutral / author is just sharing information"": 0.608
""Tweet not related to weather condition"": 0.392
",ment rain
73288334,5,-3,0.43,"""Neutral / author is just sharing information"": 0.429
""I can't tell"": 0.375
""Negative"": 0.196
",rather warm today
73288336,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",showers storms starting form central texas check radar http
73288337,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe storms expected week severe weather expected hit metro atlanta north georgia th http
73288342,9,-3,1,"""Neutral / author is just sharing information"": 1.0
",portland weather forecast monday kicks wet week http
73288343,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning county num
73288344,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",misty rain still affecting weak front passing drying second half day get ready warm next weekend ! num !
73288345,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",anthem ment pm num num num num mph num num inches hum num num num num num num num
73288349,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",monday num pm joseph weather temp num high num low num hum num wind num num mph gust num mph baro num num trend rising fb
73288355,5,-3,0.6,"""Neutral / author is just sharing information"": 0.603
""Tweet not related to weather condition"": 0.183
""Negative"": 0.214
",:) cold may sweatshirt back ment
73288359,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",temp num num falling wind num num mph pressure num num falling humidity num rain today num num forecast exceptional weather
73288360,5,-3,0.58,"""I can't tell"": 0.201
""Neutral / author is just sharing information"": 0.584
""Negative"": 0.215
",don't understand people confused rain rains april rainy month year
73288364,5,-3,0.78,"""I can't tell"": 0.216
""Neutral / author is just sharing information"": 0.784
",looking outside looks like weather make decision fly
73288374,5,-3,0.42,"""Neutral / author is just sharing information"": 0.42
""I can't tell"": 0.205
""Positive"": 0.375
",rai ed last nite now going num sunny ment raining !
73288378,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",fishing report windy lake just biggest gust wind http
73288381,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",event cancelled severe thunderstorm watch num num num num pm num pm davidson read http
73288384,5,-3,0.39,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.386
""Positive"": 0.211
""Negative"": 0.192
",wish rain get sunny !
73288389,5,-3,0.8,"""Neutral / author is just sharing information"": 0.795
""Negative"": 0.205
",storm moving num moving past memphis num
73288390,5,-3,0.79,"""Neutral / author is just sharing information"": 0.79
""Positive"": 0.21
",ment high num degrees saturday sunny reason not come see num take ment num http
73288391,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num num num num temp num num humid num gust num num
73288396,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",today's forecast lancaster num lo num num num mph
73288398,5,-3,0.59,"""Neutral / author is just sharing information"": 0.592
""Tweet not related to weather condition"": 0.408
",ment storm recovery update monday april num http
73288403,5,-3,0.39,"""Neutral / author is just sharing information"": 0.388
""Positive"": 0.205
""Tweet not related to weather condition"": 0.203
""Negative"": 0.204
",nice forthcoming weather
73288406,5,-3,0.6,"""Neutral / author is just sharing information"": 0.596
""Negative"": 0.404
",good morning tweeps breaking num day twitter silence way chicago day cold rainy good company
73288409,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment st louis tornado map tracks april num storm's path related social media response http
73288410,5,-3,0.6,"""Neutral / author is just sharing information"": 0.597
""Tweet not related to weather condition"": 0.197
""Negative"": 0.206
",ment ppl never satisfied cold want summer weather get heat still complain
73288414,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num degrees feels like num
73288416,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment weather alert red flag warning issued april num num expiring april num num flagstaff
73288418,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",temps reach num degrees multiple days week says ment dry today patches sunshine http
73288421,5,-3,0.62,"""Neutral / author is just sharing information"": 0.616
""Tweet not related to weather condition"": 0.384
",chase ! storm chasers move south right now ! ment http
73288422,5,-3,0.61,"""Neutral / author is just sharing information"": 0.608
""Tweet not related to weather condition"": 0.392
",photo bright rainy kodak num film num lens http
73288426,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",thunderstorm vicinity num alexander city russell field al winds southwest num num gusting http
73288435,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment storm east smith may trying rotate
73288436,9,-3,0.66,"""Neutral / author is just sharing information"": 0.662
""I can't tell"": 0.119
""Tweet not related to weather condition"": 0.219
",ment storm chasers get caught tornado downed power lines look
73288442,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num clear num pm num temperature num num humidity num pressure num num http
73288443,5,-3,0.58,"""Neutral / author is just sharing information"": 0.575
""Positive"": 0.203
""Tweet not related to weather condition"": 0.222
",singing cold outside i got month may ! not detroit may though something like georgia's may
73288448,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num fwd continues severe thunderstorm warning http bit ly parker till num pm fwd
73288452,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment brian bateman ment current weather conditions chicago il num cloudy num
73288453,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment new event severe thunderstorm warning num num num num pm num pm collin county read
73288457,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",last blizzard streets cleaned faster others now candidates feb
73288458,5,-3,0.8,"""Neutral / author is just sharing information"": 0.797
""Positive"": 0.203
",num degrees wearing dress see goes
73288465,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num mostly cloudy num num temperature num num humidity num pressure http
73288466,5,-3,0.59,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.59
""Positive"": 0.199
",num feel pretty warm
73288470,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num south wind
73288471,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",thunderstorms early tonight low num num afternoon thunderstorms tuesday high near num num
73288472,6,-3,0.72,"""Neutral / author is just sharing information"": 0.715
""Negative"": 0.285
",ment split weather going num days zero
73288473,5,-3,0.58,"""I can't tell"": 0.422
""Neutral / author is just sharing information"": 0.578
",ment unexpectedly hot yesterday weather ?
73288477,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",monday's weather hi num low num windy scattered clouds
73288479,5,-3,0.57,"""Neutral / author is just sharing information"": 0.569
""Tweet not related to weather condition"": 0.217
""Negative"": 0.213
",tips driving storm weather driving today may caught pour http
73288483,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",thornton co forecast today slight chance thunderstorms num num tomorrow chance rain showers num num weather fb http
73288488,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num southwest wind
73288489,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",thunderstorms severe will impact beginning around num complex severe storms entering wise county now
73288491,5,-3,0.58,"""Neutral / author is just sharing information"": 0.575
""I can't tell"": 0.212
""Positive"": 0.212
",hot outside right now cool inside house
73288497,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num east wind
73288500,5,-3,0.62,"""Neutral / author is just sharing information"": 0.618
""Negative"": 0.382
",april storm damage estimates top num million dollars http bit ly num memphis news
73288504,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",special weather statement issued april num num expiring april num num blacksburg http
73288508,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment looks like line thunderstorms nw arkansas two months !
73288510,5,-3,0.42,"""I can't tell"": 0.185
""Neutral / author is just sharing information"": 0.415
""Negative"": 0.4
",ment good thanks ! however bit chilly cloudy san francisco !
73288520,5,-3,0.81,"""Neutral / author is just sharing information"": 0.806
""Tweet not related to weather condition"": 0.194
",news current conditions num num clear num pm num temperature num num humidity http news greensboro
