de_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
DE_CF4_10515,5,-3,0.59,"""I can't tell"": 0.197
""Neutral / author is just sharing information"": 0.594
""Positive"": 0.209
",ment yes cold snowy icy can drizzle raspberry flavored juice lawns giant cone
DE_CF4_10517,5,-3,0.39,"""Neutral / author is just sharing information"": 0.386
""I can't tell"": 0.182
""Tweet not related to weather condition"": 0.221
""Negative"": 0.211
",ment conway ar ! coming hope let weather hold show rad last time see soon
DE_CF4_10520,5,-3,0.81,"""Neutral / author is just sharing information"": 0.806
""Tweet not related to weather condition"": 0.194
",issued winter weather advisory lancaster pennsylvania weather http
DE_CF4_10523,5,-3,0.8,"""Neutral / author is just sharing information"": 0.798
""Tweet not related to weather condition"": 0.202
",people wow weather include snow ice rain depending location http cold storm snowstorm
DE_CF4_10524,5,-3,0.59,"""Neutral / author is just sharing information"": 0.59
""I can't tell"": 0.205
""Positive"": 0.206
",people wow weather include snow ice rain depending location http cold storm snowstorm
DE_CF4_10525,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",rain ice west
DE_CF4_10527,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",however line heavy showers isolated thunderstorms developed weakening primary low western pa
DE_CF4_10528,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",line showers thunderstorms moving east num mph will impact region around num pm
DE_CF4_10529,5,-3,0.81,"""Neutral / author is just sharing information"": 0.81
""Negative"": 0.19
",line showers weak thunderstorms approach central pennsylvania specifically altoona
DE_CF4_10532,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",one additional line showers weak thunderstorms will watched early afternoon currently pa
DE_CF4_10533,5,-3,0.8,"""Neutral / author is just sharing information"": 0.8
""Positive"": 0.2
",rather impressive thunderstorms new jersey coast however will remain coast south long island
DE_CF4_10535,5,-3,0.4,"""Neutral / author is just sharing information"": 0.4
""I can't tell"": 0.201
""Tweet not related to weather condition"": 0.4
",ment warm ?
DE_CF4_10538,5,-3,0.41,"""Neutral / author is just sharing information"": 0.412
""I can't tell"": 0.404
""Tweet not related to weather condition"": 0.184
",thunderstorm hang phone ! god work
DE_CF4_10540,5,-3,0.59,"""Neutral / author is just sharing information"": 0.59
""Positive"": 0.41
",ment wen get warm im ride bike lol
DE_CF4_10541,5,-3,0.59,"""Neutral / author is just sharing information"": 0.587
""Positive"": 0.207
""Tweet not related to weather condition"": 0.207
",ment ment wen get warm im ride bike lol
DE_CF4_10543,6,-3,0.85,"""Neutral / author is just sharing information"": 0.845
""Positive"": 0.155
",tomorrow's weather clear colder temperatures num num num edison drivers cautious http
DE_CF4_10549,5,-3,0.79,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.789
",mention memories blizzard num remind severe one lived num buffalo http
DE_CF4_10551,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",snowy denver
DE_CF4_10554,5,-3,0.42,"""Neutral / author is just sharing information"": 0.422
""Tweet not related to weather condition"": 0.362
""Negative"": 0.216
",ment new babies heart attacks don't stop blizzard http http
DE_CF4_10558,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment honestly think major storm hands gets much idea know monday
DE_CF4_10560,6,-3,0.35,"""Neutral / author is just sharing information"": 0.351
""I can't tell"": 0.31
""Tweet not related to weather condition"": 0.16
""Negative"": 0.18
",guys look not making predictions storm num days away just not
DE_CF4_10561,6,-3,0.68,"""Neutral / author is just sharing information"": 0.677
""Negative"": 0.323
",will say yes major storm possible yes potential significant snow
DE_CF4_10564,5,-3,0.79,"""Neutral / author is just sharing information"": 0.792
""Negative"": 0.208
",ment sen kean's office asked dep labor told suffered power outage due ice storm see http
DE_CF4_10565,5,-3,0.6,"""Neutral / author is just sharing information"": 0.602
""Tweet not related to weather condition"": 0.193
""Negative"": 0.206
",ment rainy !
DE_CF4_10581,5,-3,0.41,"""Neutral / author is just sharing information"": 0.41
""I can't tell"": 0.385
""Positive"": 0.205
",ment wow cold weather
DE_CF4_10582,5,-3,0.63,"""Neutral / author is just sharing information"": 0.635
""Negative"": 0.365
",response extreme cold weather natural gas outages game fish offices closed friday feb num
DE_CF4_10583,5,-3,0.79,"""Neutral / author is just sharing information"": 0.786
""Negative"": 0.214
",gas shortages throughout state setting shelters num people heat relieved working another cold day
DE_CF4_10592,5,-3,0.61,"""I can't tell"": 0.188
""Neutral / author is just sharing information"": 0.605
""Tweet not related to weather condition"": 0.207
",wear num cool weather
DE_CF4_10593,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",uptown
DE_CF4_10598,5,-3,0.41,"""I can't tell"": 0.204
""Neutral / author is just sharing information"": 0.407
""Positive"": 0.204
""Negative"": 0.185
",cold going sonic slush lmao
DE_CF4_10600,5,-3,0.41,"""Neutral / author is just sharing information"": 0.412
""I can't tell"": 0.401
""Negative"": 0.187
",ment never thought hoping humidity
DE_CF4_10601,5,-3,0.6,"""Neutral / author is just sharing information"": 0.6
""Tweet not related to weather condition"": 0.2
""Negative"": 0.2
",people die everyday instead talk thunderstorms
DE_CF4_10605,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment school num snowstorm warning
DE_CF4_10606,6,-3,0.48,"""Neutral / author is just sharing information"": 0.482
""Tweet not related to weather condition"": 0.162
""Negative"": 0.356
",eager students' speeches warm chilly day ! num
DE_CF4_10608,5,-3,0.62,"""I can't tell"": 0.195
""Neutral / author is just sharing information"": 0.624
""Tweet not related to weather condition"": 0.181
",ment plans still postponing due blizzard ? ment
DE_CF4_10609,5,-3,0.4,"""I can't tell"": 0.195
""Neutral / author is just sharing information"": 0.4
""Tweet not related to weather condition"": 0.216
""Negative"": 0.189
",ment good reminder serious need groceries num loves go strep not weather stay warm
DE_CF4_10611,5,-3,0.41,"""Neutral / author is just sharing information"": 0.408
""Positive"": 0.388
""Tweet not related to weather condition"": 0.204
",warm weather will time bust new hair cut long hair
DE_CF4_10612,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment ment school num snowstorm warning
DE_CF4_10613,5,-3,0.82,"""Neutral / author is just sharing information"": 0.824
""I can't tell"": 0.176
",ment experienced weather like know suggestions wear warm clothes lol
DE_CF4_10622,5,-3,0.56,"""Neutral / author is just sharing information"": 0.562
""I can't tell"": 0.219
""Negative"": 0.219
",ment ment chilly not like northeast chilly probably don't wrap scarf around head like neighbor
DE_CF4_10623,5,-3,0.44,"""Neutral / author is just sharing information"": 0.436
""I can't tell"": 0.178
""Positive"": 0.175
""Tweet not related to weather condition"": 0.211
",babushka style ment chilly not like probably don't wrap scarf around head like neighbor ment
DE_CF4_10628,5,-3,0.63,"""I can't tell"": 0.374
""Neutral / author is just sharing information"": 0.626
",making money rainy day
DE_CF4_10638,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",pretty
DE_CF4_10639,5,-3,0.58,"""Neutral / author is just sharing information"": 0.585
""Negative"": 0.415
",ment pretty
DE_CF4_10646,5,-3,0.61,"""Neutral / author is just sharing information"": 0.609
""Tweet not related to weather condition"": 0.391
",photo chicago theatre blizzard num http
DE_CF4_10647,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",hope everyone bundled cold wet weather
DE_CF4_10661,5,-3,0.78,"""Neutral / author is just sharing information"": 0.784
""Negative"": 0.216
",ment supposed sunny think
DE_CF4_10663,5,-3,0.41,"""Neutral / author is just sharing information"": 0.41
""Positive"": 0.21
""Tweet not related to weather condition"": 0.38
",ment ment weather like makes glad hair curly oh yeah mine
DE_CF4_10668,5,-3,0.62,"""Neutral / author is just sharing information"": 0.617
""Tweet not related to weather condition"": 0.383
",ment hi tweethearts ! latest giveaway ! stay warm ! http
DE_CF4_10670,5,-3,0.79,"""Neutral / author is just sharing information"": 0.794
""Tweet not related to weather condition"": 0.206
",nation's snowy capital attending num meeting white house council community solutions http
DE_CF4_10672,5,-3,0.44,"""I can't tell"": 0.182
""Neutral / author is just sharing information"": 0.437
""Positive"": 0.19
""Negative"": 0.191
",:) friday im done classes cold instead goin im gonna stay snuggle stinky butt
DE_CF4_10673,5,-3,0.6,"""I can't tell"": 0.19
""Neutral / author is just sharing information"": 0.601
""Negative"": 0.209
",smh cold im drinking slush sonic lol
DE_CF4_10675,5,-3,0.4,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.401
""Tweet not related to weather condition"": 0.188
""Negative"": 0.206
",ment much complaining business loss dallas due weather will like new york hosts
DE_CF4_10677,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tonight breezy freezing rain chance thunderstorms snow midnight areas blowing snow midnight snow accumulation
DE_CF4_10681,6,-3,0.49,"""I can't tell"": 0.337
""Neutral / author is just sharing information"": 0.487
""Negative"": 0.175
",ment lucky fly wet weather ! good luck
DE_CF4_10682,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ruskin issued special weather statement num pm http strong thunderstorms http
DE_CF4_10684,5,-3,0.8,"""Neutral / author is just sharing information"": 0.798
""Negative"": 0.202
",ment mine forget heads weren't attached num leave coat ment school blizzard last week forgot
DE_CF4_10685,6,-3,0.5,"""Neutral / author is just sharing information"": 0.503
""Positive"": 0.156
""Negative"": 0.341
",great idea cold rainy day ! monopoly http
DE_CF4_10689,5,-3,0.6,"""Neutral / author is just sharing information"": 0.6
""Positive"": 0.2
""Tweet not related to weather condition"": 0.2
",wow massive snowstorm seen space http http http
DE_CF4_10690,5,-3,0.63,"""I can't tell"": 0.163
""Neutral / author is just sharing information"": 0.626
""Tweet not related to weather condition"": 0.212
",ment wow massive snowstorm seen space http http http
DE_CF4_10696,5,-3,0.42,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.416
""Positive"": 0.37
",hawaii num num made watching treadmill gray new york winter honolulu branch ?
DE_CF4_10700,5,-3,0.6,"""Neutral / author is just sharing information"": 0.599
""Tweet not related to weather condition"": 0.205
""Negative"": 0.196
",ment ? power usually go live bad thunder storms ?
DE_CF4_10706,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",today num humidity num fog tomorrow max num min num partly cloudy
DE_CF4_10707,5,-3,0.8,"""I can't tell"": 0.198
""Neutral / author is just sharing information"": 0.802
",set num num weather warm today even though little wet
DE_CF4_10708,5,-3,0.6,"""Neutral / author is just sharing information"": 0.602
""Positive"": 0.202
""Tweet not related to weather condition"": 0.196
",remember grandma made us quiet turn everything thunderstorm still smh lol
DE_CF4_10710,5,-3,0.78,"""I can't tell"": 0.219
""Neutral / author is just sharing information"": 0.781
",today num humidity num fog tomorrow max num min num partly cloudy
DE_CF4_10712,5,-3,0.41,"""Neutral / author is just sharing information"": 0.415
""I can't tell"": 0.187
""Positive"": 0.181
""Tweet not related to weather condition"": 0.217
",ment ment miss playing soccer curtis gets warm bet
DE_CF4_10715,6,-3,0.52,"""I can't tell"": 0.142
""Neutral / author is just sharing information"": 0.518
""Positive"": 0.177
""Tweet not related to weather condition"": 0.163
",think wear hair naturally summer uber curly it'll turn way anyway thanks humidity
DE_CF4_10717,5,-3,0.41,"""Neutral / author is just sharing information"": 0.405
""Tweet not related to weather condition"": 0.392
""Negative"": 0.203
",thunderstorms cyclones timmy got bike stole top story tiger woods white hoes
DE_CF4_10718,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",today num humidity num cloudy tomorrow max num min num sunny
DE_CF4_10719,5,-3,0.79,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.791
",today num humidity num cloudy tomorrow max num min num sunny
DE_CF4_10720,5,-3,0.6,"""Neutral / author is just sharing information"": 0.596
""Positive"": 0.404
",today num humidity num partly cloudy tomorrow max num min num sunny
DE_CF4_10722,5,-3,0.8,"""Neutral / author is just sharing information"": 0.804
""Negative"": 0.196
",today num humidity num partly cloudy tomorrow max num min num sunny
DE_CF4_10723,5,-3,0.4,"""Neutral / author is just sharing information"": 0.404
""I can't tell"": 0.193
""Positive"": 0.207
""Negative"": 0.196
",driving around sunroof open pretending warm
DE_CF4_10725,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",today num humidity num partly cloudy tomorrow max num min num sunny
DE_CF4_10726,5,-3,0.6,"""Neutral / author is just sharing information"": 0.599
""Tweet not related to weather condition"": 0.401
",scenes storm courtesy beacon twitter chicago sun times http
DE_CF4_10727,5,-3,0.41,"""Neutral / author is just sharing information"": 0.408
""Tweet not related to weather condition"": 0.391
""Negative"": 0.2
",becoming ice recognition expert ! soft fluffy safe messy slush super slippery cold soles black ice patches potentially deadly
DE_CF4_10739,5,-3,0.79,"""Neutral / author is just sharing information"": 0.79
""Positive"": 0.21
",today num humidity num clear tomorrow max num min num ice snow
DE_CF4_10740,5,-3,0.58,"""Neutral / author is just sharing information"": 0.577
""Negative"": 0.423
",today num humidity num partly cloudy tomorrow max num min num rain snow
DE_CF4_10741,5,-3,0.42,"""I can't tell"": 0.227
""Neutral / author is just sharing information"": 0.421
""Positive"": 0.187
""Tweet not related to weather condition"": 0.165
",warm
DE_CF4_10743,5,-3,0.81,"""Neutral / author is just sharing information"": 0.808
""Positive"": 0.192
",today num humidity num partly cloudy tomorrow max num min num rain snow
DE_CF4_10744,5,-3,0.6,"""Neutral / author is just sharing information"": 0.599
""Tweet not related to weather condition"": 0.401
",ment omg sleeping outside trying get tickets try stay warm !
DE_CF4_10745,5,-3,0.41,"""I can't tell"": 0.188
""Neutral / author is just sharing information"": 0.405
""Tweet not related to weather condition"": 0.202
""Negative"": 0.204
",empty since given day snowstorm guess ppl celebrating long weekend since nite
DE_CF4_10747,5,-3,0.42,"""I can't tell"": 0.358
""Neutral / author is just sharing information"": 0.422
""Tweet not related to weather condition"": 0.22
",speaking weather http climate
DE_CF4_10748,5,-3,0.42,"""Neutral / author is just sharing information"": 0.418
""I can't tell"": 0.372
""Negative"": 0.209
",question question session wow week exhausted ? think snowstorm http
DE_CF4_10751,5,-3,0.58,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.582
""Positive"": 0.209
",freezing outside warm baked eggs spicy tomato sauce morandi post dentist soothing
DE_CF4_10754,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",today num humidity num partly cloudy tomorrow max num min num rain snow
DE_CF4_10755,5,-3,0.8,"""Neutral / author is just sharing information"": 0.798
""Negative"": 0.202
",b) :) ment call dallas getting blizzard sheer hyperbole ppl will watch weather !
DE_CF4_10756,5,-3,0.79,"""Neutral / author is just sharing information"": 0.793
""Tweet not related to weather condition"": 0.207
",keep warm winter free sh select cold weather accessories http
DE_CF4_10757,5,-3,0.41,"""Neutral / author is just sharing information"": 0.407
""I can't tell"": 0.185
""Tweet not related to weather condition"": 0.204
""Negative"": 0.204
",onto us ! now get deep freeze blizzard merely clever marketing ploy cold weather well played ment
DE_CF4_10759,5,-3,0.6,"""Neutral / author is just sharing information"": 0.601
""Positive"": 0.205
""Tweet not related to weather condition"": 0.194
",survey bloomberg slightly popular following blizzard disaster http
DE_CF4_10762,5,-3,0.6,"""Neutral / author is just sharing information"": 0.601
""Tweet not related to weather condition"": 0.399
",blizzard edited num seconds http
DE_CF4_10765,5,-3,0.61,"""Neutral / author is just sharing information"": 0.611
""I can't tell"": 0.179
""Tweet not related to weather condition"": 0.209
",driving snowy montreal listening haitian musician sweet micky
DE_CF4_10769,5,-3,0.81,"""I can't tell"": 0.194
""Neutral / author is just sharing information"": 0.806
",ment im good thanks cold snowy well glad got twit time back trying go see ment next week
DE_CF4_10776,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment snow rain sleet slush ice coming soon num http
DE_CF4_10777,5,-3,0.8,"""Neutral / author is just sharing information"": 0.8
""Tweet not related to weather condition"": 0.2
",cashmere solution cold weather http
DE_CF4_10779,5,-3,0.41,"""I can't tell"": 0.199
""Neutral / author is just sharing information"": 0.413
""Tweet not related to weather condition"": 0.388
",ment can see cold weather ?
DE_CF4_10781,5,-3,0.8,"""Neutral / author is just sharing information"": 0.804
""Tweet not related to weather condition"": 0.196
",ment nice ! well stay warm gets super cold water chance check georgetown area pretty quaint
DE_CF4_10785,6,-3,0.66,"""Neutral / author is just sharing information"": 0.663
""Positive"": 0.176
""Negative"": 0.161
",today num humidity num partly cloudy tomorrow max num min num rain snow
DE_CF4_10789,5,-3,0.81,"""Neutral / author is just sharing information"": 0.805
""Tweet not related to weather condition"": 0.195
",ment awesome time lapse chicago blizzard video goes snow free buried num http
DE_CF4_10790,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",now current weather brooklyn num num num sunny num num rain snow num num sunny num num snow http
DE_CF4_10792,5,-3,0.58,"""Neutral / author is just sharing information"": 0.578
""Tweet not related to weather condition"": 0.197
""Negative"": 0.225
",new york roofers busy snowy northeast leaky roofs http
DE_CF4_10796,5,-3,0.82,"""Neutral / author is just sharing information"": 0.822
""Negative"": 0.178
",weather deceiving just took walk harlem sunny cold outside
DE_CF4_10800,5,-3,0.4,"""Neutral / author is just sharing information"": 0.396
""I can't tell"": 0.189
""Positive"": 0.208
""Negative"": 0.208
",ment ment feel better see soon hurry cold !
DE_CF4_10803,5,-3,0.6,"""Neutral / author is just sharing information"": 0.596
""Positive"": 0.212
""Negative"": 0.192
",waving goodbye snowy icy dallas http
DE_CF4_10804,5,-3,0.59,"""Neutral / author is just sharing information"": 0.593
""Tweet not related to weather condition"": 0.407
",step cold big top circus fleming museum masks inspired num th http
DE_CF4_10807,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment cold storm way
DE_CF4_10810,5,-3,0.63,"""Neutral / author is just sharing information"": 0.628
""Negative"": 0.372
",fred's pantry will closed tomorrow due impending storm will open saturday february http
DE_CF4_10813,5,-3,0.59,"""Neutral / author is just sharing information"": 0.592
""Positive"": 0.208
""Negative"": 0.2
",ment yup even though expecting another winter storm snow
DE_CF4_10814,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",today num humidity num partly cloudy tomorrow max num min num rain snow
DE_CF4_10819,5,-3,0.59,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.591
""Negative"": 0.2
",ment either read time ! addicted ! buried snow ?
DE_CF4_10820,5,-3,0.77,"""Neutral / author is just sharing information"": 0.775
""Tweet not related to weather condition"": 0.225
",happy weekend ! ideas fun despite cold snowy weather http
DE_CF4_10821,5,-3,0.6,"""Neutral / author is just sharing information"": 0.602
""Positive"": 0.181
""Tweet not related to weather condition"": 0.217
",restaurant week extended snow storms http
DE_CF4_10823,5,-3,0.78,"""Neutral / author is just sharing information"": 0.783
""Positive"": 0.217
",successful winter year snow held everyone get home safely !
DE_CF4_10827,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",metro north due weather related equipment problems north branch grand central sta http
DE_CF4_10828,5,-3,0.81,"""Neutral / author is just sharing information"": 0.812
""Tweet not related to weather condition"": 0.188
",westchester bee line due weather related directions num bus btw cross country shopping http
DE_CF4_10829,5,-3,0.81,"""Neutral / author is just sharing information"": 0.813
""Tweet not related to weather condition"": 0.187
",westchester bee line due weather related east num bus btw new rochelle main http
DE_CF4_10841,5,-3,0.61,"""Neutral / author is just sharing information"": 0.612
""Tweet not related to weather condition"": 0.191
""Negative"": 0.197
",fight day comfort soup chicken pot pie
DE_CF4_10847,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num early num num snow num num
DE_CF4_10849,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment weather num num early num num snow num num
DE_CF4_10851,5,-3,0.81,"""Neutral / author is just sharing information"": 0.805
""Positive"": 0.195
",headed session actually kinda warm
DE_CF4_10855,5,-3,0.79,"""Neutral / author is just sharing information"": 0.787
""Positive"": 0.213
",ment heating may cold outside es warm !
DE_CF4_10857,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment ment snowing snowstorm
DE_CF4_10858,6,-3,0.69,"""Neutral / author is just sharing information"": 0.692
""Tweet not related to weather condition"": 0.308
",massive snowstorm leaves thousands without access pornography funny http via ment
DE_CF4_10862,5,-3,0.8,"""Neutral / author is just sharing information"": 0.801
""Negative"": 0.199
",road cleared blizzard not forgotten chicago one day massive storm swept midwest http
DE_CF4_10863,5,-3,0.58,"""Neutral / author is just sharing information"": 0.581
""Tweet not related to weather condition"": 0.419
",funny ruined peeved ment ment ment dallas blizzard treating ?
DE_CF4_10864,5,-3,0.8,"""Neutral / author is just sharing information"": 0.799
""Negative"": 0.201
",update still freezing outside warm stay inside order online lunch !
DE_CF4_10866,6,-3,0.68,"""Neutral / author is just sharing information"": 0.681
""Tweet not related to weather condition"": 0.319
",weekend cold weather scavenger hunt ment event http
DE_CF4_10868,5,-3,0.58,"""Neutral / author is just sharing information"": 0.585
""I can't tell"": 0.415
",heading interview amazing ment snowy dallas ! ask ?
DE_CF4_10869,5,-3,0.56,"""Neutral / author is just sharing information"": 0.564
""Negative"": 0.436
",hot miami sun makes miss winter coat im cold weather gal
DE_CF4_10873,5,-3,0.82,"""Neutral / author is just sharing information"": 0.822
""Positive"": 0.178
",num years ago today superbowl played miami num played steady rain weather
DE_CF4_10875,5,-3,0.43,"""I can't tell"": 0.169
""Neutral / author is just sharing information"": 0.432
""Positive"": 0.199
""Negative"": 0.199
",laundry drying trying stay warm ball hammering thick slabs ice outside apt
DE_CF4_10878,5,-3,0.64,"""Neutral / author is just sharing information"": 0.641
""Tweet not related to weather condition"": 0.191
""Negative"": 0.168
",can tell dallas winter growing chicago dallas way windy chicago
DE_CF4_10881,5,-3,0.8,"""Neutral / author is just sharing information"": 0.805
""Tweet not related to weather condition"": 0.195
",ment thanks ment funniest snow ever ! ment http
DE_CF4_10882,5,-3,0.61,"""Neutral / author is just sharing information"": 0.609
""I can't tell"": 0.391
",ment whoa get lot snow huh ?
DE_CF4_10883,5,-3,0.41,"""Neutral / author is just sharing information"": 0.409
""Tweet not related to weather condition"": 0.386
""Negative"": 0.205
",not can amtrak train delayed good weather can also run malfunctioning engine slowly inching
DE_CF4_10884,5,-3,0.62,"""Neutral / author is just sharing information"": 0.617
""I can't tell"": 0.186
""Tweet not related to weather condition"": 0.196
",ment super bowl weather forecast ? dallas hit worst winter storm num years http
DE_CF4_10895,5,-3,0.39,"""I can't tell"": 0.186
""Neutral / author is just sharing information"": 0.385
""Positive"": 0.207
""Negative"": 0.221
",mention room feels like spring time outside bad isn't num must cold ! lol
DE_CF4_10909,5,-3,0.79,"""Neutral / author is just sharing information"": 0.791
""Negative"": 0.209
",girls wear boots rainy icy days really stupid rich not care ruining num suede boots ?
DE_CF4_10911,5,-3,0.62,"""Neutral / author is just sharing information"": 0.625
""Negative"": 0.375
",ment boston punished winter mix snow sleet rain next threat freezing roads http
DE_CF4_10912,5,-3,0.61,"""Neutral / author is just sharing information"": 0.605
""Negative"": 0.395
",ment ment boston punished winter mix snow sleet rain next threat freezing roads http
DE_CF4_10913,5,-3,0.78,"""Neutral / author is just sharing information"": 0.781
""Positive"": 0.219
",tonight's ment opening ment close ! come try outerwear wine cold wet weather ! http
DE_CF4_10914,5,-3,0.8,"""Neutral / author is just sharing information"": 0.799
""Negative"": 0.201
",tonight's ment opening just hours away ! come try coats wine cold wet weather !
DE_CF4_10915,5,-3,0.83,"""Neutral / author is just sharing information"": 0.83
""Positive"": 0.17
",ment tonight's ment opening just hours away ! come try coats wine cold wet weather !
DE_CF4_10916,5,-3,0.79,"""Neutral / author is just sharing information"": 0.786
""Negative"": 0.214
",ment tonight's ment opening ment close ! come try outerwear wine cold wet weather ! http
DE_CF4_10918,5,-3,0.61,"""Neutral / author is just sharing information"": 0.611
""Positive"": 0.186
""Negative"": 0.204
",reason thought warm nope busy morning go !
DE_CF4_10919,5,-3,0.41,"""Neutral / author is just sharing information"": 0.411
""Positive"": 0.2
""Negative"": 0.389
",seriously just really needs warm already
DE_CF4_10921,5,-3,0.6,"""Neutral / author is just sharing information"": 0.603
""Positive"": 0.181
""Negative"": 0.217
",;) best cure ice slush ? online shopping home warm apt entire sale ! http
DE_CF4_10923,5,-3,0.61,"""Neutral / author is just sharing information"": 0.61
""Negative"": 0.39
",;) ment best cure ice slush ? online shopping home warm apt entire sale ! http
DE_CF4_10927,5,-3,0.59,"""Neutral / author is just sharing information"": 0.585
""Tweet not related to weather condition"": 0.415
",storm scenes via beacon twitter chicago sun times http
DE_CF4_10932,5,-3,0.61,"""I can't tell"": 0.192
""Neutral / author is just sharing information"": 0.607
""Negative"": 0.202
",chilly windy slippery hudson run bridges bike paths along rivers freeze roadway
DE_CF4_10934,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment prepared slush significant amount snow left starts melt puddle stomping boots recommended
DE_CF4_10937,5,-3,0.84,"""I can't tell"": 0.164
""Neutral / author is just sharing information"": 0.836
",oh ! ment morning baking project rainy day rainbow cake ! http
DE_CF4_10938,5,-3,0.6,"""Neutral / author is just sharing information"": 0.601
""Tweet not related to weather condition"": 0.399
",andy wearing short sleeves snowstorm opening day stadium
DE_CF4_10939,5,-3,0.58,"""Neutral / author is just sharing information"": 0.579
""Tweet not related to weather condition"": 0.421
",ment andy wearing short sleeves snowstorm opening day stadium
DE_CF4_10940,5,-3,0.61,"""Neutral / author is just sharing information"": 0.608
""Negative"": 0.392
",cabin fever cookies like rest country dallas hit chilly weather lately nothin http
DE_CF4_10946,5,-3,0.62,"""Neutral / author is just sharing information"": 0.619
""Positive"": 0.218
""Tweet not related to weather condition"": 0.163
",just got ali ro anorak hazelnut http perfect coat rainy snowy weather !
DE_CF4_10949,5,-3,0.57,"""Neutral / author is just sharing information"": 0.57
""Negative"": 0.43
",ment still icy cold super bowl weekend nearly upon us ! latest addition weather mix snow aren't dallas ?
DE_CF4_10950,5,-3,0.4,"""Neutral / author is just sharing information"": 0.401
""I can't tell"": 0.168
""Positive"": 0.215
""Tweet not related to weather condition"": 0.215
",want next blizzard http
DE_CF4_10953,5,-3,0.43,"""Neutral / author is just sharing information"": 0.426
""Positive"": 0.208
""Tweet not related to weather condition"": 0.366
",;-) photo truly snowstorm related article check pic num jason cohen http
DE_CF4_10957,5,-3,0.41,"""Neutral / author is just sharing information"": 0.405
""Positive"": 0.219
""Tweet not related to weather condition"": 0.376
",num amazing photos blizzard num http
DE_CF4_10963,5,-3,0.6,"""I can't tell"": 0.207
""Neutral / author is just sharing information"": 0.603
""Positive"": 0.191
",ment incredible time lapse video great chicago blizzard ment http
DE_CF4_10974,5,-3,0.59,"""I can't tell"": 0.215
""Neutral / author is just sharing information"": 0.592
""Tweet not related to weather condition"": 0.193
",ment thanks ff ! guys chilly friday morning ?
DE_CF4_10977,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",carrot oranges recipe comforting side dish cold weather http
DE_CF4_10979,5,-3,0.62,"""Neutral / author is just sharing information"": 0.617
""Tweet not related to weather condition"": 0.383
",not even blizzard can stop babies born delivery stories week's massive snowstorm http
DE_CF4_10989,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment snow ice blanket cowboys stadium dallas site sunday's super bowl photo http
DE_CF4_10990,5,-3,0.41,"""I can't tell"": 0.212
""Neutral / author is just sharing information"": 0.406
""Positive"": 0.185
""Tweet not related to weather condition"": 0.198
",woman snow ontario street http
DE_CF4_10993,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment dallas area got num inches snow today fans arrive sunday's super bowl http
DE_CF4_10999,5,-3,0.4,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.398
""Tweet not related to weather condition"": 0.396
",can thunderstorms forecast predicted ? http
DE_CF4_11000,5,-3,0.6,"""Neutral / author is just sharing information"": 0.6
""Negative"": 0.4
",damaging winds thunderstorms ? http
DE_CF4_11011,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",fell asleep awake now windy outside
DE_CF4_11012,5,-3,0.59,"""Neutral / author is just sharing information"": 0.594
""Tweet not related to weather condition"": 0.194
""Negative"": 0.212
",sir need not outside like warm
