_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
81212811,5,-3,0.6163,"""I can't tell"": 0.202
""Neutral / author is just sharing information"": 0.616
""Positive"": 0.182
",ment ment blizzard num
81212812,5,-3,0.4128,"""Neutral / author is just sharing information"": 0.413
""Positive"": 0.211
""Tweet not related to weather condition"": 0.376
",natural gas futures edge higher warm weather outlook http
81212815,5,-3,0.805,"""Neutral / author is just sharing information"": 0.805
""Tweet not related to weather condition"": 0.195
",severe weather alert issued flood warning st charles missouri http
81212818,5,-3,0.5917,"""Neutral / author is just sharing information"": 0.592
""Tweet not related to weather condition"": 0.408
",long not sunny san diego http
81212830,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",isolated little storm moved northern belt airport east side otherwise dry warm
81212831,5,-3,0.4107,"""I can't tell"": 0.387
""Neutral / author is just sharing information"": 0.411
""Tweet not related to weather condition"": 0.202
",ment close schools severe thunder storms ?
81212835,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels humidity num num northeast wind
81212837,5,-3,0.6023,"""I can't tell"": 0.2
""Neutral / author is just sharing information"": 0.602
""Negative"": 0.198
",num degrees wore pants
81212840,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",not know rain gone now getting sunny
81212841,5,-3,0.6,"""Neutral / author is just sharing information"": 0.6
""I can't tell"": 0.188
""Tweet not related to weather condition"": 0.212
",weather ?
81212842,5,-3,0.404,"""Neutral / author is just sharing information"": 0.404
""I can't tell"": 0.202
""Negative"": 0.394
",don't let weather stop coming rec center ! come pump iron get muscles working
81212849,5,-3,0.8022,"""Neutral / author is just sharing information"": 0.802
""Tweet not related to weather condition"": 0.198
",ment wow lot finches ! will set hummingbird feeders next weekend chilly still
81212851,5,-3,0.8016,"""Neutral / author is just sharing information"": 0.802
""Tweet not related to weather condition"": 0.198
",weather forecast thursday night http
81212852,5,-3,0.6108,"""Neutral / author is just sharing information"": 0.611
""Tweet not related to weather condition"": 0.389
",mighty mississippi crests memphis weather http http via ment
81212855,5,-3,0.5639,"""I can't tell"": 0.214
""Neutral / author is just sharing information"": 0.564
""Negative"": 0.222
",storm ! summer
81212856,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",http update num day forecast las vegas num http
81212861,5,-3,0.8145,"""Neutral / author is just sharing information"": 0.815
""Tweet not related to weather condition"": 0.185
",ment japan lots coastline mountains wind know windy sites though
81212864,5,-3,0.6116,"""Neutral / author is just sharing information"": 0.612
""I can't tell"": 0.185
""Negative"": 0.203
",hot walk today since cold outside
81212865,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning northern darke county num pm
81212873,5,-3,0.5983,"""Neutral / author is just sharing information"": 0.598
""Negative"": 0.402
",ment goodmorning rainy cold
81212875,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",gardner num num num num num num humidity feels like num alerts alert http
81212880,5,-3,0.5956,"""Neutral / author is just sharing information"": 0.596
""Positive"": 0.404
",easter sunny spells help april sales shoppers spurred sunny weather bank holidays spend http
81212897,5,-3,0.5732,"""Neutral / author is just sharing information"": 0.573
""Positive"": 0.206
""Tweet not related to weather condition"": 0.221
",played ball snow put gloves lets go rock matter frost bite
81212909,5,-3,0.6,"""Neutral / author is just sharing information"": 0.6
""Positive"": 0.197
""Negative"": 0.203
",windy el segundo ! feel like trucks gonna blow know stop coming ! know !
81212912,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num north wind
81212914,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
81212918,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num southwest wind
81212920,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num northwest wind
81212926,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment tornado watch benton stearns todd morrison sherburne counties watch means severe weather develop
81212931,5,-3,0.6211,"""Neutral / author is just sharing information"": 0.621
""Tweet not related to weather condition"": 0.379
",weather delays auburn folsom road expansion motorists can expect traffic construction delays auburn http
81212932,5,-3,0.8042,"""I can't tell"": 0.196
""Neutral / author is just sharing information"": 0.804
",maui weather surf monday may num channel http http
81212933,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",thunderstorm chances will reserved northern minnesota tuesday http
81212935,5,-3,0.4032,"""Neutral / author is just sharing information"": 0.403
""Positive"": 0.202
""Tweet not related to weather condition"": 0.395
",num winter storm missed like month school
81212937,5,-3,0.8007,"""Neutral / author is just sharing information"": 0.801
""Negative"": 0.199
",ment severe thunderstorm warning effect columbus brunswick counties num pm
81212941,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",hot humid next days chances showers thunderstorms later week stay tuned !
81212951,5,-3,0.6076,"""Neutral / author is just sharing information"": 0.608
""Tweet not related to weather condition"": 0.196
""Negative"": 0.196
",watch snow summer
81212956,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",conditions durham num pm current conditions partly cloudy num tue isolated thunderstorms high
81212957,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
81212958,5,-3,0.6585,"""Neutral / author is just sharing information"": 0.658
""Tweet not related to weather condition"": 0.172
""Negative"": 0.169
",already chopped hair lol mention oh gaw ! time year ! heat humidity hair !
81212959,5,-3,0.7848,"""Neutral / author is just sharing information"": 0.785
""Positive"": 0.215
",ment tis num degrees num care join num miles ?
81212972,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num inches snow overnight grant village yellowstone east entrance closed
81212973,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",forecast current conditions fair num tue isolated thunderstorms high num low num wed scattered strong storms high
81212975,5,-3,0.596,"""I can't tell"": 0.404
""Neutral / author is just sharing information"": 0.596
",ment itz num num degrees two know black people
81212987,5,-3,0.7901,"""Neutral / author is just sharing information"": 0.79
""I can't tell"": 0.21
",seeing hail thunderstorms area ? num love photos videos please email http
81212988,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num north wind
81212990,5,-3,0.5818,"""Neutral / author is just sharing information"": 0.582
""Negative"": 0.418
",since apparently windy ride motorcycle today guess just stay indoors watch cool mom
81212993,5,-3,0.8014,"""Neutral / author is just sharing information"": 0.801
""Positive"": 0.199
",num sunny morning sacramento ca http
81212996,6,-3,0.8303,"""I can't tell"": 0.17
""Neutral / author is just sharing information"": 0.83
",yo hot outside
81212998,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning issued may num num expiring may num num wilmington http http
81213002,5,-3,0.7895,"""Neutral / author is just sharing information"": 0.79
""Tweet not related to weather condition"": 0.21
",ment ment text weather alerts greater daily text num take guess work
81213006,5,-3,0.6174,"""I can't tell"": 0.174
""Neutral / author is just sharing information"": 0.617
""Tweet not related to weather condition"": 0.209
",ment weather
81213013,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",chicago ! going num degrees tomorrow ! time book family session ! spots june july filling fast !
81213020,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",anthem ment num num num num mph num num inches hum num num num num num num num
81213021,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",thornton co forecast today chance rain showers num num tomorrow rain showers likely num num weather fb http
81213028,5,-3,0.7989,"""Neutral / author is just sharing information"": 0.799
""Negative"": 0.201
",remember warm weather means ticks fleas forget get dogs cats treated infection
81213029,5,-3,0.6279,"""Neutral / author is just sharing information"": 0.628
""Tweet not related to weather condition"": 0.2
""Negative"": 0.172
",ment omg much white whine dot com today stfu come low seventies freezing
81213037,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",partly cloudy windy num denver centennial co winds southwest num num gusting num num mph http
81213045,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num southeast wind
81213050,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",http weather video breaking weather severe storms increase http via ment
81213051,5,-3,0.4044,"""Neutral / author is just sharing information"": 0.404
""I can't tell"": 0.2
""Negative"": 0.395
",really hot outside
81213056,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",supposed num degrees today
81213057,5,-3,0.8197,"""Neutral / author is just sharing information"": 0.82
""Tweet not related to weather condition"": 0.18
",ment fire weather watch issued may num num expiring may num num albuquerque http
81213061,5,-3,0.4022,"""I can't tell"": 0.197
""Neutral / author is just sharing information"": 0.402
""Positive"": 0.401
",ment num degrees madison wow !
81213067,5,-3,0.8247,"""Neutral / author is just sharing information"": 0.825
""Negative"": 0.175
",clouds showers huge ocean storm will plague eastern new england another day big waves beach erosion continue ment
81213075,5,-3,0.4019,"""Neutral / author is just sharing information"": 0.402
""Positive"": 0.398
""Tweet not related to weather condition"": 0.2
",ment shoveling snow raking leaves cutting grass cash kids today even throw ga
81213078,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
81213085,5,-3,0.8345,"""Neutral / author is just sharing information"": 0.834
""Negative"": 0.166
",april tornado storm losses reach num num air worldwide http num num april hurricane
81213089,5,-3,0.6448,"""Neutral / author is just sharing information"": 0.645
""Tweet not related to weather condition"": 0.355
",latest las vegas weather news http
81213090,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",decreasing clouds num tomorrow full sunshine thursday near num ? next system possible later friday
81213094,5,-3,0.5936,"""Neutral / author is just sharing information"": 0.594
""Positive"": 0.406
",warm weather tomorrow means training num imperial pa ms escape lake tour num weeks saturday join us !
81213098,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num feels num num humidity num wind num num gust num num pressure num num num num weather http
81213115,5,-3,0.3968,"""I can't tell"": 0.216
""Neutral / author is just sharing information"": 0.397
""Tweet not related to weather condition"": 0.181
""Negative"": 0.206
",weather bout change must super season
81213142,5,-3,0.8381,"""Neutral / author is just sharing information"": 0.838
""Tweet not related to weather condition"": 0.162
",weather num num num feels num num humidity num num north wind
81213145,5,-3,0.617,"""Neutral / author is just sharing information"": 0.617
""Positive"": 0.383
",beautiful day kettering ohio num ! got num chance thunderstorms rain radar ! http
81213152,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",anthem ment num num num num mph num num inches hum num num num num num num num
81213155,5,-3,0.4013,"""Neutral / author is just sharing information"": 0.401
""Positive"": 0.208
""Tweet not related to weather condition"": 0.391
",ment pick week thursday sunny num beaches num inland
81213161,5,-3,0.6112,"""Neutral / author is just sharing information"": 0.611
""I can't tell"": 0.197
""Negative"": 0.192
",hot
81213166,5,-3,0.403,"""Neutral / author is just sharing information"": 0.403
""Tweet not related to weather condition"": 0.399
""Negative"": 0.198
",statewide weather outlook may num num num sure look rip current warning sig http travel advisories
81213169,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num southeast wind
81213173,5,-3,0.6009,"""I can't tell"": 0.399
""Neutral / author is just sharing information"": 0.601
",ment girl num degrees
81213176,5,-3,0.6111,"""Neutral / author is just sharing information"": 0.611
""Tweet not related to weather condition"": 0.389
",nation's weather http
81213185,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tees severe storm ashland golf ball sized hail reported storm near
81213186,5,-3,0.599,"""Neutral / author is just sharing information"": 0.599
""Positive"": 0.401
",not hot outside lol
81213194,5,-3,0.8013,"""Neutral / author is just sharing information"": 0.801
""Tweet not related to weather condition"": 0.199
",snow report maine closed past num hours num primary base dep http ski skiing vail
81213200,5,-3,0.7986,"""Neutral / author is just sharing information"": 0.799
""Negative"": 0.201
",heavy rain forecast billings area better pack raincoat umbrella national weather serv http
81213208,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",light rain windy num williston field international airport winds north num num gu http
81213221,5,-3,0.4006,"""Neutral / author is just sharing information"": 0.401
""Positive"": 0.191
""Tweet not related to weather condition"": 0.21
""Negative"": 0.198
",dude don't care weather !
81213223,5,-3,0.5968,"""Neutral / author is just sharing information"": 0.597
""Positive"": 0.196
""Negative"": 0.207
",desert lil chilly tonight mention sup everyone talking cold weather im good im
81213224,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",sunny intervals highs num light rain forecast num
81213226,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",snow may num utah http
81213235,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe weather outbreak possible tomorrow ok ! http
81213239,5,-3,0.6017,"""Neutral / author is just sharing information"": 0.602
""Positive"": 0.398
",well suck still monday sunny
81213240,5,-3,0.5922,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.592
""Negative"": 0.203
",past days weather nice num suddenly turns unbearable hope stays num day
81213242,7,-3,0.7137,"""Neutral / author is just sharing information"": 0.714
""Positive"": 0.138
""Tweet not related to weather condition"": 0.149
",working right now guy literally side globe noon midnight num sunny snowing
81213252,5,-3,0.7882,"""Neutral / author is just sharing information"": 0.788
""Negative"": 0.212
",national weather services alert severe thunderstorm watch effect num pm marion counties
81213255,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",metro birmingham forecast sunny warm rain possible weekend http
81213260,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",issued severe thunderstorm watch randolph county http
81213264,5,-3,0.4012,"""Neutral / author is just sharing information"": 0.401
""Tweet not related to weather condition"": 0.4
""Negative"": 0.199
",trying find candles power went storm able find one
81213272,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",mostly cloudy num butler county automatic weather observing report pa http
81213275,5,-3,0.6213,"""Neutral / author is just sharing information"": 0.621
""Tweet not related to weather condition"": 0.172
""Negative"": 0.206
",oh right ! now remember global warming supposed produce weather extremes like powerful tornado http
81213279,5,-3,0.6011,"""Neutral / author is just sharing information"": 0.601
""Positive"": 0.207
""Negative"": 0.191
",ment keeping eye things tonight think storm chances slim
81213292,5,-3,0.6058,"""Neutral / author is just sharing information"": 0.606
""Positive"": 0.192
""Negative"": 0.202
",ment will regret saying want sunny days
81213299,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",record daily maximum temperature broken chicago ohare il may num record high temperature num degrees http
81213303,5,-3,0.6147,"""Neutral / author is just sharing information"": 0.615
""Tweet not related to weather condition"": 0.21
""Negative"": 0.176
",cold weather affects chelsea flower show bonnie alter london num num num http http
81213304,5,-3,0.5733,"""Neutral / author is just sharing information"": 0.573
""Positive"": 0.427
",seven months going seventy degrees today !
81213307,5,-3,0.7932,"""Neutral / author is just sharing information"": 0.793
""Negative"": 0.207
",forecast important message severe thunderstorm watch num effect num pm http
81213316,5,-3,0.6053,"""Neutral / author is just sharing information"": 0.605
""Positive"": 0.395
",finally home willow likes weather lot better already sleeping
81213321,5,-3,0.4224,"""Neutral / author is just sharing information"": 0.422
""I can't tell"": 0.416
""Tweet not related to weather condition"": 0.161
",ment already one humidity related tweet today
81213328,5,-3,0.4212,"""Neutral / author is just sharing information"": 0.421
""Positive"": 0.206
""Tweet not related to weather condition"": 0.373
",num snowstorm
81213330,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",fair windy num roswell industrial winds southwest num num gusting num num mph num gust http
81213331,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe weather possible like ment page updates live storm tracking http
81213335,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",thunderstorm vicinity num del rio international airport winds northeast num num mph num press http
81213336,5,-3,0.7971,"""Neutral / author is just sharing information"": 0.797
""Tweet not related to weather condition"": 0.203
",united states california weather warmer today record searchlight
81213338,5,-3,0.5898,"""Neutral / author is just sharing information"": 0.59
""Positive"": 0.203
""Tweet not related to weather condition"": 0.207
",astronomy conflict warmer nicer observing weather means later sunsets shorter nights
81213345,5,-3,0.6084,"""Neutral / author is just sharing information"": 0.608
""Negative"": 0.392
",hot outside !
81213346,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tonight mostly cloudy lows around num tomorrow partly cloudy highs around num chance severe thunderstorms windy ou weather
81213350,5,-3,0.8368,"""Neutral / author is just sharing information"": 0.837
""Tweet not related to weather condition"": 0.163
",current weather conditions albuquerque num http
81213354,5,-3,0.7972,"""Neutral / author is just sharing information"": 0.797
""Tweet not related to weather condition"": 0.203
",just posted time lapse video weather conditions south plainfield may num num http
81213355,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment weather sat partly cloudy high num sun cloudy showers high num mon tue wet high num
81213356,5,-3,0.5925,"""Neutral / author is just sharing information"": 0.593
""Negative"": 0.407
",ment snow changed rain think grown webbed feet
81213358,5,-3,0.5869,"""I can't tell"": 0.413
""Neutral / author is just sharing information"": 0.587
",how'd weather fast forward mid august ?
81213359,5,-3,0.603,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.603
""Negative"": 0.186
",ment don't even know say ment yes still snow framingham photos http
81213361,5,-3,0.7935,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.794
",ment mississippi river crests memphis reaching just shy num feet national weather service says
81213364,5,-3,0.6153,"""Neutral / author is just sharing information"": 0.615
""Negative"": 0.385
",ment ! humidity makes flat !
81213367,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",isolated storm now not seeing much lightning now another cell along hancock hardin county line
81213372,5,-3,0.805,"""Neutral / author is just sharing information"": 0.805
""Negative"": 0.195
",new event severe thunderstorm warning num num num num pm num pm vinton county read http
81213378,5,-3,0.4186,"""Neutral / author is just sharing information"": 0.419
""Positive"": 0.168
""Tweet not related to weather condition"": 0.201
""Negative"": 0.213
",crazy weather ? going great weekend !
81213385,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",forecast wednesday windy partly cloudy isolated showers thunderstorms highs mid num http
81213386,5,-3,0.8006,"""Neutral / author is just sharing information"": 0.801
""Negative"": 0.199
",severe thunderstorm watch num num severe oh num num urgent immediate http
81213395,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",somebody going see tornado tomorrow miss one watching via ment ment weather aware ok
81213399,5,-3,0.8329,"""Neutral / author is just sharing information"": 0.833
""Tweet not related to weather condition"": 0.167
",tuesday morning weather forecast num num num http
81213402,5,-3,0.7933,"""I can't tell"": 0.207
""Neutral / author is just sharing information"": 0.793
",ment weather today ?
81213403,5,-3,0.6005,"""Neutral / author is just sharing information"": 0.601
""Negative"": 0.399
",tacoma news tribune winter storm clams peninsula http
81213407,5,-3,0.7949,"""Neutral / author is just sharing information"": 0.795
""Negative"": 0.205
",num num degrees already
81213410,5,-3,0.6082,"""Neutral / author is just sharing information"": 0.608
""Tweet not related to weather condition"": 0.2
""Negative"": 0.192
",blizzard num
81213412,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num south wind
81213416,5,-3,0.8021,"""I can't tell"": 0.198
""Neutral / author is just sharing information"": 0.802
",really really windy denver today
81213418,5,-3,0.3987,"""Neutral / author is just sharing information"": 0.399
""Positive"": 0.392
""Tweet not related to weather condition"": 0.21
",run tan sweat developing weird sports bra tan lines every sunny day
81213421,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num variable wind
81213422,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",chance thunderstorms today across north texas today tonight lightning hail high http
81213427,5,-3,0.4095,"""I can't tell"": 0.409
""Neutral / author is just sharing information"": 0.41
""Negative"": 0.182
",ment wish school canceled due thunderstorms
81213430,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",san antonio texas weather num overcast san antonio texas weather http
81213431,5,-3,0.6306,"""Neutral / author is just sharing information"": 0.631
""Negative"": 0.369
",ment issues severe thunderstorm warning oh till num pm http
81213432,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num current weather rain fog high wind last hour num clear num cloudy
81213433,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num east wind
81213434,5,-3,0.7941,"""Neutral / author is just sharing information"": 0.794
""Tweet not related to weather condition"": 0.206
",pinpoint weather forecast http
81213435,5,-3,0.7932,"""I can't tell"": 0.207
""Neutral / author is just sharing information"": 0.793
",temp num kinky
81213439,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",alt strong thunderstorm will affect northern greenville county num pm num pm http
81213456,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",morning ! hot humid weather today partly cloudy skies high num clouds fog tonight low num details num now
81213460,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment noaa weather climate extremes punctuate warm wet april http
81213462,5,-3,0.5906,"""Neutral / author is just sharing information"": 0.591
""Positive"": 0.205
""Tweet not related to weather condition"": 0.205
",itching warm sunny weather
81213465,5,-3,0.4084,"""I can't tell"": 0.208
""Neutral / author is just sharing information"": 0.408
""Tweet not related to weather condition"": 0.383
",ment better stick tea weather's ha ha ! cheers good eve
81213466,5,-3,0.5931,"""Neutral / author is just sharing information"": 0.593
""Tweet not related to weather condition"": 0.203
""Negative"": 0.203
",storm season ! secure deck furniture doesn't cause damage home ! http
81213471,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num south wind
81213477,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current manitowoc num weather forecast http
81213481,5,-3,0.6033,"""Neutral / author is just sharing information"": 0.603
""Tweet not related to weather condition"": 0.397
",national weather service mississippi river crests memphis reaching just shy num feet fb
81213482,5,-3,0.5785,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.579
""Negative"": 0.208
",hefty girl decided skirt windy day sure can imagine happened next
81213483,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",mostly sunny hot dry tuesday wednesday highs near slightly num degrees
81213484,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning pendleton bracken counties num
81213493,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num feels num num humidity num wind num num se gust num num pressure num num num num weather http
81213496,5,-3,0.5945,"""Neutral / author is just sharing information"": 0.595
""Positive"": 0.405
",sunny days ahead york http
81213497,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num east wind
81213502,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tatum ment num num num num num num wind num num num mph num num weather
81213504,5,-3,0.8055,"""Neutral / author is just sharing information"": 0.806
""Negative"": 0.194
",event cancelled severe thunderstorm warning num num num num pm num pm wayne co read http
81213513,5,-3,0.6391,"""I can't tell"": 0.184
""Neutral / author is just sharing information"": 0.639
""Tweet not related to weather condition"": 0.177
",ment hey thought might like windy days ? skirt blowing lol
81213519,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",wa ment num dry num num num num num num num weather
81213535,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",forecast wednesday san antonio texas weather http
81213536,5,-3,0.6054,"""Neutral / author is just sharing information"": 0.605
""Positive"": 0.395
",record tuesday num degrees forecasting num upper num south little bite summer air !
81213540,5,-3,0.4112,"""Neutral / author is just sharing information"": 0.411
""Positive"": 0.383
""Negative"": 0.206
",rain today high just num degrees today tomorrow num weekend high num ! yay !
81213541,5,-3,0.6063,"""Neutral / author is just sharing information"": 0.606
""Tweet not related to weather condition"": 0.201
""Negative"": 0.192
",ment betsy first hurricane cause damage excess num billion storm thus earned nickname billion dollar betsy
81213548,5,-3,0.7889,"""Neutral / author is just sharing information"": 0.789
""Tweet not related to weather condition"": 0.211
",gardening tips wet weather http
81213553,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",mostly cloudy windy num caldwell id winds northwest num num gusting num num mph num http
81213555,5,-3,0.5928,"""Neutral / author is just sharing information"": 0.593
""Positive"": 0.204
""Negative"": 0.204
",num degrees feel shame running ac first time season ?
81213573,5,-3,0.4098,"""I can't tell"": 0.185
""Neutral / author is just sharing information"": 0.41
""Tweet not related to weather condition"": 0.405
",running mommy room thunderstorm
81213586,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num temp num num hum num num pres num num num rain num num winds num num mph windchill num num
81213595,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num east wind
81213600,5,-3,0.401,"""Neutral / author is just sharing information"": 0.401
""I can't tell"": 0.208
""Negative"": 0.391
",guess coming mountain clouding looks like may snow !
81213606,5,-3,0.7922,"""I can't tell"": 0.208
""Neutral / author is just sharing information"": 0.792
",ment scattered showers storms tuesday morning detroit ! ? weather ? ment
81213611,5,-3,0.4111,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.411
""Positive"": 0.21
""Tweet not related to weather condition"": 0.168
",ment know crazy night wasn't one awake mention humidity not bad yet fairly decent num
81213614,5,-3,0.8059,"""Neutral / author is just sharing information"": 0.806
""Positive"": 0.194
",cloudy morning sunny humid chance num degrees afternoon weather
81213621,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",latest heat makes fruit crop berry early spring led early strawberry harvest http
81213628,5,-3,0.8092,"""Neutral / author is just sharing information"": 0.809
""Negative"": 0.191
",two weeks ago yard work snow flurries fell tonight mowed lawn muggy num degree weather keeps guessing sure
81213630,10,-3,0.5046,"""I can't tell"": 0.1
""Neutral / author is just sharing information"": 0.505
""Tweet not related to weather condition"": 0.307
""Negative"": 0.089
",ment ment saw run outside thunderstorm half naked dreadful sight
81213633,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",good morning num now going num sunny http
81213638,5,-3,0.6111,"""Neutral / author is just sharing information"": 0.611
""I can't tell"": 0.211
""Negative"": 0.178
",ment even though weather gonna good
81213639,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num northwest wind
81213640,5,-3,0.7704,"""Neutral / author is just sharing information"": 0.77
""Tweet not related to weather condition"": 0.23
",mighty mississippi crests memphis weather http http via ment
81213641,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather data num num num num humidity wind num num mph rain num num current advisories
81213643,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",gardner num num num num pm num num humidity feels like num alerts alert http
81213646,5,-3,0.4016,"""Neutral / author is just sharing information"": 0.402
""I can't tell"": 0.197
""Positive"": 0.201
""Tweet not related to weather condition"": 0.201
",know not sunny wearing oversize shades ok right ? yuck
81213649,5,-3,0.4174,"""Neutral / author is just sharing information"": 0.417
""I can't tell"": 0.185
""Tweet not related to weather condition"": 0.2
""Negative"": 0.197
",can't ride top hair wet wann catch pneumonia ment hot outside
81213650,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num num humidity num num northeast wind
81213651,5,-3,0.7992,"""Neutral / author is just sharing information"": 0.799
""Negative"": 0.201
",waking foot snow still going school !
81213652,5,-3,0.8014,"""Neutral / author is just sharing information"": 0.801
""Tweet not related to weather condition"": 0.199
",updating recipe summer soup perfect hot weather
81213657,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num south wind
81213660,5,-3,0.802,"""Neutral / author is just sharing information"": 0.802
""Tweet not related to weather condition"": 0.198
",ment weather south shore afternoon ?
81213662,5,-3,0.5625,"""Neutral / author is just sharing information"": 0.563
""I can't tell"": 0.224
""Positive"": 0.214
",breaking watering hoes got hot
81213667,5,-3,0.8032,"""Neutral / author is just sharing information"": 0.803
""Negative"": 0.197
",sees warmest april num years link now http
81213670,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",new event severe thunderstorm warning num num num num pm num pm lewis county read http
81213672,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num degrees outside
81213676,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",forecast today mostly sunny morning becoming partly cloudy windy highs mid num http
81213682,5,-3,0.573,"""I can't tell"": 0.218
""Neutral / author is just sharing information"": 0.573
""Tweet not related to weather condition"": 0.209
",:) ment last week's weather
81213684,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",watch severe thunderstorm watch num status reports num status reports status report http
81213704,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num may num cloudy num wed num shower time will not rain hi temp days around num
