_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
71930576,5,-3,0.4117,"""I can't tell"": 0.198
""Neutral / author is just sharing information"": 0.412
""Tweet not related to weather condition"": 0.39
",ment reason tell getting shower thunderstorm reason movie num hours exists
71930578,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",gardner num num num num num num humidity feels like num alerts current advisories http
71930583,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num feels num num humidity num wind num num gust num num pressure num num num num weather http
71930587,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",gusty showers thunderstorms early evening num pm line strong thunderstorms http
71930591,5,-3,0.7806,"""Neutral / author is just sharing information"": 0.781
""Negative"": 0.219
",severe thunderstorm warning num pm issued mccreary whitley counties se capable golf ball size hail damaging winds
71930594,5,-3,0.7756,"""Neutral / author is just sharing information"": 0.776
""Negative"": 0.224
",ment severe thunderstorm warning cooke montague num pm
71930599,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning jefferson love county ok num
71930604,5,-3,0.6202,"""Neutral / author is just sharing information"": 0.62
""Tweet not related to weather condition"": 0.18
""Negative"": 0.199
",weatherman said chance severe weather
71930607,5,-3,0.5795,"""Neutral / author is just sharing information"": 0.58
""I can't tell"": 0.21
""Tweet not related to weather condition"": 0.21
",call little misty rain weather around
71930612,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",possible major severe weather outbreak week
71930616,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num southeast wind
71930617,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num west wind
71930620,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",gardner num num num num pm num num humidity feels like num alerts current advisories http
71930621,6,-3,0.3529,"""Neutral / author is just sharing information"": 0.353
""Positive"": 0.324
""Negative"": 0.324
",weather not conducive studying
71930622,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num mostly cloudy num pm num temperature num num humidity num pressure http
71930629,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
71930631,5,-3,0.396,"""I can't tell"": 0.237
""Neutral / author is just sharing information"": 0.396
""Tweet not related to weather condition"": 0.169
""Negative"": 0.198
",huge wall dust obscure neighborhood ! photo storm photography http
71930632,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num south wind
71930634,5,-3,0.6251,"""Neutral / author is just sharing information"": 0.625
""Tweet not related to weather condition"": 0.183
""Negative"": 0.192
",la fitness blames loss snow lean times la fitness difficult winter accounts filed year ju http
71930641,4,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num southwest wind
71930642,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num clear num num temperature num num humidity num pressure num num http
71930649,5,-3,0.4431,"""I can't tell"": 0.206
""Neutral / author is just sharing information"": 0.443
""Tweet not related to weather condition"": 0.351
",overcast chilly easter sunday time enjoy starbucks chai tea latte giving lent
71930656,5,-3,0.4195,"""I can't tell"": 0.2
""Neutral / author is just sharing information"": 0.42
""Tweet not related to weather condition"": 0.166
""Negative"": 0.215
",pulls favorite teams play gone storm ok know ass not safe place now
71930667,5,-3,0.5924,"""Neutral / author is just sharing information"": 0.592
""Tweet not related to weather condition"": 0.199
""Negative"": 0.209
",ment sorry cycling road bike lanes rainy easter sunday might
71930668,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",storm center severe thunderstorm warning central rogers county ne tulsa county num pm num num num
71930671,8,-3,0.8796,"""Neutral / author is just sharing information"": 0.88
""Negative"": 0.12
",ment looking models wednesday really look like major tornado outbreak alabama georgia get
71930674,5,-3,0.7762,"""Neutral / author is just sharing information"": 0.776
""Positive"": 0.224
",supposed storm tonight wanna get tv set top floor ment ment building watch horror flicks
71930675,5,-3,0.8043,"""Neutral / author is just sharing information"": 0.804
""Positive"": 0.196
",ment clear comfortable evening patchy fog late tonight warm sunny sunday http
71930687,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",montana num conditions forecast http via ment temp num
71930689,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",san antonio texas weather num clouds san antonio texas weather http
71930691,5,-3,0.8467,"""Neutral / author is just sharing information"": 0.847
""Positive"": 0.153
",community bands together clean storm http http via ment
71930693,5,-3,0.7851,"""Neutral / author is just sharing information"": 0.785
""Negative"": 0.215
",ment severe thunderstorm warning independence jackson county ar num
71930694,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment decatur storm now moving due east num mph
71930700,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",record lows freezing temperatures possible wednesday morning strong cold front will sweep eastern http
71930704,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",today's forecast lancaster num lo num num se num mph
71930706,5,-3,0.4256,"""Neutral / author is just sharing information"": 0.426
""Tweet not related to weather condition"": 0.384
""Negative"": 0.19
",girl don't make rain make snow oh !
71930719,5,-3,0.7782,"""Neutral / author is just sharing information"": 0.778
""Negative"": 0.222
",new severe thunderstorm warnings wise parker counties
71930724,4,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num temp num num dp num num hum num bar num num rising rapidly wind ment num num rain num num unsettled probably improving
71930725,7,-3,0.4485,"""Neutral / author is just sharing information"": 0.449
""Positive"": 0.429
""Tweet not related to weather condition"": 0.123
",happy easter warmer weather coming great time clean yard spruce things provide power washing service
71930727,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",outside temp num
71930731,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",warning trousdale northwestern clay macon southeastern sumner http
71930740,5,-3,0.5869,"""Neutral / author is just sharing information"": 0.587
""Positive"": 0.413
",num degrees huh ? alright cook wit plastic pool quarter juices ? lol
71930742,6,-3,0.3493,"""Neutral / author is just sharing information"": 0.349
""Tweet not related to weather condition"": 0.32
""Negative"": 0.331
",jelly eggs salad goodies don't hide eggs soon hot real hot
71930751,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning new madrid stoddard county mo num
71930754,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",conditions durham num current conditions partly cloudy num sun mostly sunny high num low num
71930772,5,-3,0.6073,"""Neutral / author is just sharing information"": 0.607
""Positive"": 0.186
""Negative"": 0.207
",hot outside
71930775,5,-3,0.3994,"""I can't tell"": 0.371
""Neutral / author is just sharing information"": 0.399
""Tweet not related to weather condition"": 0.23
",ment seriously think hit num num today yesterday lol madness weather like http
71930783,5,-3,0.6289,"""Neutral / author is just sharing information"": 0.629
""I can't tell"": 0.371
",home rainy seattle ! nap time
71930793,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
71930797,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num west wind
71930803,5,-3,0.6053,"""Neutral / author is just sharing information"": 0.605
""Tweet not related to weather condition"": 0.395
",num degrees ment therefore making pussy
71930804,5,-3,0.6113,"""I can't tell"": 0.219
""Neutral / author is just sharing information"": 0.611
""Negative"": 0.169
",getting ready bad storm maryland
71930816,5,-3,0.417,"""Neutral / author is just sharing information"": 0.417
""Tweet not related to weather condition"": 0.369
""Negative"": 0.214
",thunderstorm thunder win coincidence ? think not
71930819,5,-3,0.595,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.595
""Negative"": 0.195
",name ?
71930820,5,-3,0.6076,"""I can't tell"": 0.231
""Neutral / author is just sharing information"": 0.608
""Negative"": 0.162
",well weather channel lied not even cloudy
71930821,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num southwest wind
71930824,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num num humidity num num north wind
71930834,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num num humidity num num south wind
71930836,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
71930842,5,-3,0.6113,"""Neutral / author is just sharing information"": 0.611
""Tweet not related to weather condition"": 0.389
",ment lmao im just know sweatsuit not move actually hot lol
71930850,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num num num overcast num num temperature num num num num humidity num pressure num num
71930851,5,-3,0.4063,"""I can't tell"": 0.391
""Neutral / author is just sharing information"": 0.406
""Negative"": 0.203
",na know bitch got ankle num sum degrees outside ! smh bitch !
71930852,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather sunday num mansfield mild times clouds sun num happy easter everyone
71930859,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
71930863,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",san antonio texas weather num fair breezy san antonio texas weather http
71930870,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num south wind
71930873,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num van riders faced warm day race windy conditions led number http
71930876,5,-3,0.5639,"""I can't tell"": 0.218
""Neutral / author is just sharing information"": 0.564
""Negative"": 0.218
",egg hunt snow yes wyoming
71930878,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num southwest wind
71930879,5,-3,0.6111,"""Neutral / author is just sharing information"": 0.611
""Positive"": 0.389
",another sunny sunday another naked day pool need hot men join us flip fuck breeding
71930880,5,-3,0.5758,"""Neutral / author is just sharing information"": 0.576
""Negative"": 0.424
",crews fear weather will spark new texas wildfire outbreak http
71930881,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment num pm temp num num num pressure num num steady wind num mph today's rain num num fb
71930884,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num southwest wind
71930888,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",wa ment num dry num num num num num num num nw weather
71930890,5,-3,0.5986,"""Neutral / author is just sharing information"": 0.599
""Tweet not related to weather condition"": 0.178
""Negative"": 0.224
",ment security camera catches lambert airport storm chaos tornados
71930892,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num num overcast num num num baro num num rain num num weather http
71930896,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather forecast sun num num partly cloudy high num low num http
71930906,5,-3,0.4233,"""Neutral / author is just sharing information"": 0.423
""I can't tell"": 0.392
""Tweet not related to weather condition"": 0.185
",slick supposed storm
71930910,5,-3,0.4216,"""I can't tell"": 0.369
""Neutral / author is just sharing information"": 0.422
""Positive"": 0.21
",happy easter mcgregor ! cold snowy sunday get fires going ! http
71930919,5,-3,0.8142,"""Neutral / author is just sharing information"": 0.814
""Negative"": 0.186
",windy conditions expected monday potential damaging wind event tuesday surface low pressure http
71930924,6,-3,0.5176,"""Neutral / author is just sharing information"": 0.518
""Tweet not related to weather condition"": 0.323
""Negative"": 0.16
",weather's heating system ready handle ? proper operation closely related
71930926,5,-3,0.8055,"""I can't tell"": 0.195
""Neutral / author is just sharing information"": 0.805
",mild sunny easter predicted storm expected next weekend though snow hit parts montana earlier week http
71930934,5,-3,0.5824,"""I can't tell"": 0.223
""Neutral / author is just sharing information"": 0.582
""Tweet not related to weather condition"": 0.195
",weather forecast like ?
71930937,5,-3,0.8142,"""Neutral / author is just sharing information"": 0.814
""Negative"": 0.186
",severe thunderstorm warning le flore county ok num
71930939,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num west wind
71930940,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num south wind
71930942,5,-3,0.7996,"""Neutral / author is just sharing information"": 0.8
""Tweet not related to weather condition"": 0.2
",steiner average game time temps wrigley far year num degrees
71930944,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",oklahoma weather severe thunderstorm warning remains effect num central pittsburg county http
71930946,5,-3,0.6267,"""Neutral / author is just sharing information"": 0.627
""Negative"": 0.373
",lunch like num degrees sleepy result want beer dilemma
71930949,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num feels num num humidity num wind num num gust num num pressure num num num num weather http
71930952,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",easter sunday chance rain snow http
71930959,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe weather statement issued april num num expiring april num num norman oklahoma city http
71930960,5,-3,0.5971,"""Neutral / author is just sharing information"": 0.597
""Tweet not related to weather condition"": 0.197
""Negative"": 0.206
",ment today park due weather happy easter friends !
71930961,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",thunderstorm vicinity num fort campbell army airfield winds southwest num num mph num http
71930964,5,-3,0.5751,"""Neutral / author is just sharing information"": 0.575
""Positive"": 0.207
""Tweet not related to weather condition"": 0.218
",soon gets hot enough water balloons water guns coming
71930967,7,-3,0.463,"""I can't tell"": 0.386
""Neutral / author is just sharing information"": 0.463
""Negative"": 0.151
",num thunderstorms just love coming back think storming ever since shut ever since told
71930972,5,-3,0.605,"""Neutral / author is just sharing information"": 0.605
""Tweet not related to weather condition"": 0.196
""Negative"": 0.199
",ment glad made harrison safe see storm damage way ?
71930976,5,-3,0.8004,"""I can't tell"": 0.2
""Neutral / author is just sharing information"": 0.8
",storm outside bed gonna finish kings game
71930980,5,-3,0.6124,"""Neutral / author is just sharing information"": 0.612
""I can't tell"": 0.388
",bed bedroom window can see sunshine actually warm outside today not ?
71930981,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num west wind
71930988,5,-3,0.571,"""Neutral / author is just sharing information"": 0.571
""Tweet not related to weather condition"": 0.429
",prepare yacht major storm http
71930992,5,-3,0.6001,"""I can't tell"": 0.2
""Neutral / author is just sharing information"": 0.6
""Negative"": 0.199
",southern tarrant co currently severe thunderstorm warning doubt spring texas !
71931003,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
71931005,5,-3,0.6047,"""I can't tell"": 0.188
""Neutral / author is just sharing information"": 0.605
""Negative"": 0.207
",ment home safely storm
71931007,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num degrees
71931010,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",bulletin activation requested tornado warning national weather service little rock ar num pm sun num num national
71931013,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions fair num sun mostly sunny high num low num mon sunny high num low num forecast yahoo !
71931021,5,-3,0.4061,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.406
""Negative"": 0.383
",dinner shift rainy easter sunday mexican restaurant known patio
71931024,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num north wind
71931026,4,-3,1,"""Neutral / author is just sharing information"": 1.0
",local forecast monday sunny max temp num num min temp num num
71931028,5,-3,0.5752,"""Neutral / author is just sharing information"": 0.575
""I can't tell"": 0.217
""Tweet not related to weather condition"": 0.207
",num degrees word
71931033,5,-3,0.6365,"""Neutral / author is just sharing information"": 0.636
""I can't tell"": 0.204
""Tweet not related to weather condition"": 0.16
",ment photo line ment gates just opened windy http
71931038,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",national weather service issued tornado warning montgomery counties num pm tune num news latest
71931039,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",partly cloudy num stuart powell field airport humidity num last updated num num num http
71931041,5,-3,0.6202,"""Neutral / author is just sharing information"": 0.62
""Tweet not related to weather condition"": 0.38
",ment united way num num num now accepting donations recent area storm needs http ment ment
71931044,5,-3,0.7976,"""Neutral / author is just sharing information"": 0.798
""Tweet not related to weather condition"": 0.202
",firefighters tighten texas wildfires gray weather occasional showers along stationary front http
71931062,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current conditions num num partly cloudy num num temperature num num humidity num pressure http
71931063,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",fair windy num barstow daggett ca winds west num num gusting num num mph num gusting num http
71931064,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",sending severe thunderstorm warning http
71931077,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num southwest wind
71931083,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num west wind
71931084,5,-3,0.6017,"""Neutral / author is just sharing information"": 0.602
""Tweet not related to weather condition"": 0.398
",french olympic sailing week finn sailors find pace windy followed opening http
71931088,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",forecast tuesday white cloud max temp num num min temp num num
71931089,5,-3,0.8075,"""Neutral / author is just sharing information"": 0.807
""Positive"": 0.193
",easter forecast sunny warm windy las vegas valley dave contact although skies will mo http
71931090,5,-3,0.6421,"""Neutral / author is just sharing information"": 0.642
""Negative"": 0.358
",ment severe thunderstorm warning denton parker tarrant wise counties num pm
71931093,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",storm alert severe thunderstorm watch num effect num pm portions eastern central southern oklahoma
71931100,5,-3,0.4066,"""I can't tell"": 0.195
""Neutral / author is just sharing information"": 0.407
""Negative"": 0.398
",ment just sitting cold nebraska weather take shot champ back day
71931104,5,-3,0.4129,"""Neutral / author is just sharing information"": 0.413
""Positive"": 0.154
""Tweet not related to weather condition"": 0.216
""Negative"": 0.216
",always thunderstorm lurking dallas
71931109,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning issued april num num expiring april num num jackson http http
71931112,4,-3,1,"""Neutral / author is just sharing information"": 1.0
",forecast tonight partly cloudy breezy isolated showers thunderstorms little rain http
71931123,5,-3,0.8107,"""Neutral / author is just sharing information"": 0.811
""Tweet not related to weather condition"": 0.189
",num num num num num mph num num safe flying rich parry http com
71931126,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",today's forecast lancaster num lo num num num mph
71931128,5,-3,0.5901,"""Neutral / author is just sharing information"": 0.59
""I can't tell"": 0.212
""Tweet not related to weather condition"": 0.198
",antarctica driest place planet absolute humidity lower gobi desert
71931135,5,-3,0.6162,"""I can't tell"": 0.191
""Neutral / author is just sharing information"": 0.616
""Negative"": 0.193
",houston forecast muggy windy easter sunday still looks like rain help relieve http
71931147,5,-3,0.4004,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.4
""Tweet not related to weather condition"": 0.182
""Negative"": 0.209
",text weather channel warn fire invest umbrellas
71931148,5,-3,0.6215,"""Neutral / author is just sharing information"": 0.621
""Negative"": 0.379
",ment sick joke snow front yard car rude
71931150,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",bug forecast tonight chance thunderstorms evening mostly cloudy chance showers lows
71931152,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num north wind
71931161,5,-3,0.3934,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.393
""Tweet not related to weather condition"": 0.198
""Negative"": 0.198
",ment uphill ways snow
71931167,5,-3,0.429,"""Neutral / author is just sharing information"": 0.429
""Positive"": 0.215
""Tweet not related to weather condition"": 0.356
",ment miss ohio weather don't ya ?
71931173,5,-3,0.4341,"""Neutral / author is just sharing information"": 0.434
""Positive"": 0.403
""Tweet not related to weather condition"": 0.163
",happy easter ! hopefully will see sunshine today god bless everyone enjoy time family
71931177,5,-3,0.7935,"""Neutral / author is just sharing information"": 0.793
""Tweet not related to weather condition"": 0.207
",ment lmao ya get take mather see grand mather hope fully next week cold nie
71931181,6,-3,0.3268,"""Neutral / author is just sharing information"": 0.327
""I can't tell"": 0.179
""Positive"": 0.179
""Tweet not related to weather condition"": 0.315
",ment num degrees ? mister don't know cold unless experienced winter get num call warm !
71931186,5,-3,0.4102,"""Neutral / author is just sharing information"": 0.41
""Positive"": 0.203
""Tweet not related to weather condition"": 0.387
",making snow angels rain puddles
71931188,5,-3,0.5969,"""Neutral / author is just sharing information"": 0.597
""I can't tell"": 0.403
",ment awesome weather better yet ?
71931189,5,-3,0.4092,"""I can't tell"": 0.209
""Neutral / author is just sharing information"": 0.409
""Tweet not related to weather condition"": 0.382
",weather forecast giving us recap april's weather really start previously weather
71931192,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning clay greene ar till num pm
71931198,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num num humidity num num east wind
71931201,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning effect http
71931215,5,-3,0.7934,"""Neutral / author is just sharing information"": 0.793
""Negative"": 0.207
",severe thunderstorm warning independence jackson county ar num tune local tv info !
71931220,5,-3,0.4377,"""I can't tell"": 0.191
""Neutral / author is just sharing information"": 0.438
""Positive"": 0.371
",knew sunny today always sunny easter
71931223,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",tatum ment num pm num num num num num wind num num num mph num num weather
71931227,5,-3,0.4226,"""Neutral / author is just sharing information"": 0.423
""I can't tell"": 0.19
""Tweet not related to weather condition"": 0.387
",video weather num num http
71931235,5,-3,0.5841,"""I can't tell"": 0.222
""Neutral / author is just sharing information"": 0.584
""Negative"": 0.194
",really num degrees ? hate another talk weather person knowing know wear daily inconsistent
71931240,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning issued davidson robertson sumner counties num pm get http
71931241,5,-3,0.6235,"""I can't tell"": 0.173
""Neutral / author is just sharing information"": 0.623
""Negative"": 0.204
",ment man guy wolf suit num degree weather lmao arm pits fire
71931251,5,-3,0.8409,"""Neutral / author is just sharing information"": 0.841
""Tweet not related to weather condition"": 0.159
",gardner num num num num num num humidity feels like num alerts current advisories http
71931255,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",num num num num torrential rain num num inches num minutes parents weather station num herndon
71931261,5,-3,0.7928,"""Neutral / author is just sharing information"": 0.793
""Tweet not related to weather condition"": 0.207
",ment thx girlie ill keep posted temp num
71931264,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",wa ment num pm dry num num num num num num num weather
71931273,5,-3,0.7943,"""Neutral / author is just sharing information"": 0.794
""Negative"": 0.206
",rob's next full forecast long will showers storms last num weather
71931277,5,-3,0.608,"""I can't tell"": 0.204
""Neutral / author is just sharing information"": 0.608
""Negative"": 0.188
",heat wave coming
71931281,5,-3,0.4024,"""I can't tell"": 0.203
""Neutral / author is just sharing information"": 0.402
""Tweet not related to weather condition"": 0.395
",wearing full suit num degree weather
71931286,5,-3,0.7919,"""Neutral / author is just sharing information"": 0.792
""Negative"": 0.208
",ment hot outside
71931290,5,-3,0.5896,"""I can't tell"": 0.211
""Neutral / author is just sharing information"": 0.59
""Negative"": 0.199
",ment took kids chase plastic eggs full candy around thunderstorm lol
71931297,5,-3,0.7957,"""Neutral / author is just sharing information"": 0.796
""Negative"": 0.204
",recycling relaxing earth day though weather may held turnout many people enjoy activities http
71931298,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",current weather num num num num num num mph
71931302,5,-3,0.5993,"""Neutral / author is just sharing information"": 0.599
""Negative"": 0.401
",ment num degrees outside not one kid park fat ass america not compliment !
71931306,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",http update video regional weather forecast http
71931311,5,-3,0.6148,"""I can't tell"": 0.214
""Neutral / author is just sharing information"": 0.615
""Tweet not related to weather condition"": 0.171
",im fired interrupted game weather alert num minutes smh
71931313,5,-3,0.7877,"""Neutral / author is just sharing information"": 0.788
""Tweet not related to weather condition"": 0.212
",apparently num degrees missoula means shorts shirt
71931315,5,-3,0.7916,"""Neutral / author is just sharing information"": 0.792
""Positive"": 0.208
",shopping weather fair num williamsburg ment
71931317,5,-3,0.4231,"""I can't tell"": 0.178
""Neutral / author is just sharing information"": 0.423
""Tweet not related to weather condition"": 0.178
""Negative"": 0.222
",ment worst thing wasn't deceived sun morning wasn't weather app phone
71931321,5,-3,0.4054,"""Neutral / author is just sharing information"": 0.405
""Tweet not related to weather condition"": 0.221
""Negative"": 0.373
",fuck cant storm like around num
71931325,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning effect mc severe storm move mc keep look
71931330,5,-3,0.7916,"""Neutral / author is just sharing information"": 0.792
""I can't tell"": 0.208
",weather num pm num num feels num num num humidity num num southwest wind
71931337,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning butler county mo num
71931339,5,-3,0.5857,"""I can't tell"": 0.207
""Neutral / author is just sharing information"": 0.586
""Positive"": 0.207
",cold windy spring day flying kite ment park http
71931341,5,-3,0.5935,"""Neutral / author is just sharing information"": 0.593
""Positive"": 0.199
""Negative"": 0.208
",ment happy easter ! going want stay tuned weather today stormy afternoon ! http
71931342,5,-3,0.4087,"""I can't tell"": 0.21
""Neutral / author is just sharing information"": 0.409
""Positive"": 0.381
",rainy day lots studying cleaning accomplished !
71931343,5,-3,0.6141,"""I can't tell"": 0.386
""Neutral / author is just sharing information"": 0.614
",easter las vegas num degrees im gone wear birthday suit little num nothin
71931346,5,-3,0.3987,"""Neutral / author is just sharing information"": 0.399
""Positive"": 0.208
""Negative"": 0.394
",easter sunny
71931350,5,-3,0.7875,"""Neutral / author is just sharing information"": 0.787
""Tweet not related to weather condition"": 0.213
",weather unsettled weather much work week http
71931351,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",severe thunderstorm warning bath menifee montgomery powell county num
71931362,5,-3,0.6117,"""I can't tell"": 0.201
""Neutral / author is just sharing information"": 0.612
""Positive"": 0.187
",weather pattern finally turns much warmer head first week may unsettled
71931363,5,-3,0.4078,"""Neutral / author is just sharing information"": 0.408
""I can't tell"": 0.204
""Tweet not related to weather condition"": 0.388
",perfect nashville weather app question mark today lol
71931366,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num southwest wind
71931367,4,-3,0.502,"""Neutral / author is just sharing information"": 0.502
""Tweet not related to weather condition"": 0.498
",ment mill avenue parking meters now take plastic sunshine http
71931369,5,-3,0.8038,"""Neutral / author is just sharing information"": 0.804
""Tweet not related to weather condition"": 0.196
",ment volunteers preparing hundreds sandwiches distribute storm affected neighborhoods today
71931382,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num east wind
71931385,5,-3,0.5979,"""Neutral / author is just sharing information"": 0.598
""Tweet not related to weather condition"": 0.194
""Negative"": 0.208
",flooding frequent severe weather threat costliest natural disaster facing us know http num
71931390,5,-3,0.4236,"""I can't tell"": 0.205
""Neutral / author is just sharing information"": 0.424
""Negative"": 0.371
",thunderstorms write rhymes ! bus rides night time
71931392,5,-3,0.8111,"""Neutral / author is just sharing information"": 0.811
""Negative"": 0.189
",severe thunderstorm warning issued macon sumner counties num pm get latest http
71931402,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",fog windy num mount washington winds west num num gusting num num mph num gusting num http
71931406,6,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num pm num num feels num num humidity num num southwest wind
71931411,5,-3,0.8214,"""Neutral / author is just sharing information"": 0.821
""Negative"": 0.179
",bout storm
71931413,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",weather num num num feels num num humidity num num southwest wind
71931419,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",nations weather stubborn front will main weather producer sunday stretches east texas http
71931420,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",ment num pm mostly cloudy rain num num hum num wind num num rain num num weather
71931424,5,-3,0.7871,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.787
",decided head garden rainy easter sunday morning see yesterday's hummingbird visitor http
71931436,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",bulletin activation requested severe thunderstorm warning national weather service louisville num sun num num
71931440,5,-3,1,"""Neutral / author is just sharing information"": 1.0
",bath overnight chance rain lo num sunday partly sunny hi num sunday night mostly cloudy lo num http
